event_id,shipment_id,delay_reason,delay_days,weather_impact,port_congestion
EVT002560,SHP001094,Customs,5,0.3,0.88
EVT002561,SHP000472,Customs,14,0.59,0.76
EVT002562,SHP001781,Weather,10,0.92,0.26
EVT002563,SHP002623,Weather,2,0.07,0.78
EVT002564,SHP002990,Customs,1,0.61,0.2
EVT002565,SHP002953,Weather,1,0.7,0.56
EVT002566,SHP001879,Weather,13,0.51,0.07
EVT002567,SHP002076,Mechanical,9,0.19,0.96
EVT002568,SHP002333,Mechanical,1,0.07,0.78
EVT002569,SHP002280,Mechanical,14,0.21,0.18
EVT002570,SHP001973,Port Congestion,6,0.98,0.84
EVT002571,SHP002486,Port Congestion,4,0.02,0.7
EVT002572,SHP001101,Weather,1,0.7,0.53
EVT002573,SHP000715,Customs,1,0.89,0.13
EVT002574,SHP002581,Port Congestion,9,0.93,1.0
EVT002575,SHP002882,Port Congestion,6,0.41,0.52
EVT002576,SHP000759,Weather,1,0.89,0.99
EVT002577,SHP000101,Port Congestion,2,0.07,0.52
EVT002578,SHP001895,Mechanical,2,0.49,0.69
EVT002579,SHP000706,Mechanical,13,0.8,0.92
EVT002580,SHP002234,Mechanical,12,0.43,0.58
EVT002581,SHP002759,Customs,10,0.28,0.25
EVT002582,SHP001586,Mechanical,7,0.15,0.58
EVT002583,SHP002952,Mechanical,7,0.7,0.47
EVT002584,SHP002610,Customs,4,0.84,0.53
EVT002585,SHP000790,Weather,5,0.67,0.87
EVT002586,SHP001902,Port Congestion,3,0.44,0.84
EVT002587,SHP001500,Mechanical,7,0.43,0.45
EVT002588,SHP002121,Customs,10,0.85,0.47
EVT002589,SHP001166,Customs,11,0.22,0.88
EVT002590,SHP002518,Weather,6,0.46,0.49
EVT002591,SHP001211,Weather,7,0.27,0.23
EVT002592,SHP000125,Mechanical,3,0.27,0.92
EVT002593,SHP002847,Port Congestion,5,0.2,0.29
EVT002594,SHP002702,Customs,10,0.28,0.39
EVT002595,SHP001837,Port Congestion,4,0.09,0.86
EVT002596,SHP001790,Port Congestion,4,0.9,0.08
EVT002597,SHP000576,Weather,12,0.85,0.69
EVT002598,SHP001423,Port Congestion,1,0.21,0.37
EVT002599,SHP001781,Mechanical,4,0.7,0.0
EVT002600,SHP001279,Customs,4,0.55,0.04
EVT002601,SHP000701,Mechanical,7,0.45,0.37
EVT002602,SHP001693,Weather,11,0.46,0.01
EVT002603,SHP001856,Customs,10,0.95,0.34
EVT002604,SHP001815,Mechanical,6,0.99,0.65
EVT002605,SHP001881,Mechanical,7,0.55,0.81
EVT002606,SHP001743,Weather,2,0.51,0.61
EVT002607,SHP000377,Weather,5,0.96,0.27
EVT002608,SHP002336,Weather,2,0.47,0.41
EVT002609,SHP001022,Weather,1,0.45,1.0
EVT002610,SHP000386,Weather,3,0.06,0.12
EVT002611,SHP002721,Mechanical,7,0.78,0.81
EVT002612,SHP001466,Weather,3,0.45,0.23
EVT002613,SHP000714,Mechanical,1,0.08,0.15
EVT002614,SHP001394,Customs,7,0.56,0.85
EVT002615,SHP000918,Mechanical,6,0.93,0.36
EVT002616,SHP001959,Mechanical,3,0.67,0.31
EVT002617,SHP001314,Customs,9,0.83,0.09
EVT002618,SHP001149,Customs,11,0.27,0.34
EVT002619,SHP001098,Mechanical,10,0.18,0.05
EVT002620,SHP000895,Weather,3,0.85,0.95
EVT002621,SHP000627,Mechanical,13,0.22,0.51
EVT002622,SHP000192,Mechanical,10,0.25,0.86
EVT002623,SHP002332,Mechanical,5,0.48,0.01
EVT002624,SHP000584,Port Congestion,12,0.14,0.64
EVT002625,SHP002947,Customs,1,0.2,0.22
EVT002626,SHP000488,Weather,14,0.21,0.13
EVT002627,SHP001330,Weather,6,0.78,0.21
EVT002628,SHP001750,Customs,1,0.27,0.56
EVT002629,SHP001223,Mechanical,3,0.88,0.83
EVT002630,SHP000278,Mechanical,11,0.26,0.6
EVT002631,SHP002377,Port Congestion,1,0.65,0.61
EVT002632,SHP002857,Mechanical,13,0.21,0.72
EVT002633,SHP001319,Mechanical,1,0.49,0.53
EVT002634,SHP001062,Weather,8,0.89,0.82
EVT002635,SHP000381,Mechanical,9,0.05,0.42
EVT002636,SHP002720,Port Congestion,5,0.64,0.4
EVT002637,SHP002103,Weather,3,0.16,0.51
EVT002638,SHP001228,Mechanical,12,0.01,0.3
EVT002639,SHP001614,Weather,10,0.81,0.82
EVT002640,SHP002711,Port Congestion,9,0.13,0.23
EVT002641,SHP002656,Customs,2,0.03,0.01
EVT002642,SHP002895,Mechanical,9,0.39,0.49
EVT002643,SHP001440,Port Congestion,5,0.55,0.72
EVT002644,SHP002721,Customs,11,0.01,0.82
EVT002645,SHP002589,Customs,4,0.13,0.61
EVT002646,SHP000553,Weather,2,0.97,0.03
EVT002647,SHP002892,Customs,9,0.29,0.89
EVT002648,SHP000857,Mechanical,8,0.29,0.47
EVT002649,SHP000126,Customs,4,0.37,0.93
EVT002650,SHP002945,Port Congestion,2,0.1,0.6
EVT002651,SHP000266,Port Congestion,14,0.31,0.17
EVT002652,SHP001158,Customs,8,0.92,0.57
EVT002653,SHP001778,Mechanical,13,0.98,0.85
EVT002654,SHP002851,Weather,4,0.62,0.11
EVT002655,SHP001872,Port Congestion,10,0.41,0.74
EVT002656,SHP002824,Customs,8,0.36,0.3
EVT002657,SHP001141,Weather,6,1.0,0.62
EVT002658,SHP001182,Weather,9,0.31,0.87
EVT002659,SHP001857,Weather,11,0.62,0.26
EVT002660,SHP001722,Customs,10,0.56,0.37
EVT002661,SHP002926,Weather,6,0.75,0.33
EVT002662,SHP002699,Customs,1,0.2,0.17
EVT002663,SHP000096,Customs,4,0.12,0.42
EVT002664,SHP002499,Weather,10,0.6,0.82
EVT002665,SHP000841,Mechanical,9,0.26,0.07
EVT002666,SHP000448,Mechanical,9,0.98,0.59
EVT002667,SHP000230,Weather,7,0.41,0.09
EVT002668,SHP000437,Weather,7,0.5,0.95
EVT002669,SHP000638,Port Congestion,9,0.62,0.81
EVT002670,SHP001863,Mechanical,2,0.89,0.27
EVT002671,SHP000555,Port Congestion,9,0.61,0.9
EVT002672,SHP001421,Weather,1,0.39,0.51
EVT002673,SHP001315,Weather,11,0.88,0.8
EVT002674,SHP000759,Port Congestion,7,0.96,0.43
EVT002675,SHP001348,Port Congestion,2,0.9,0.02
EVT002676,SHP000186,Mechanical,4,0.13,0.43
EVT002677,SHP000994,Port Congestion,12,0.28,0.02
EVT002678,SHP001320,Mechanical,12,0.18,0.07
EVT002679,SHP001248,Customs,2,0.82,0.34
EVT002680,SHP001756,Customs,9,0.06,0.18
EVT002681,SHP001412,Customs,10,0.71,0.5
EVT002682,SHP000530,Weather,13,0.35,0.96
EVT002683,SHP001236,Customs,1,0.46,0.04
EVT002684,SHP001795,Customs,9,0.04,0.69
EVT002685,SHP002538,Port Congestion,10,0.9,0.06
EVT002686,SHP000152,Weather,8,0.02,0.53
EVT002687,SHP000182,Weather,9,0.62,0.95
EVT002688,SHP000245,Port Congestion,2,0.8,0.53
EVT002689,SHP000468,Port Congestion,10,0.28,0.93
EVT002690,SHP002350,Customs,10,0.52,0.73
EVT002691,SHP001442,Port Congestion,6,0.97,0.06
EVT002692,SHP001461,Mechanical,9,0.63,0.21
EVT002693,SHP001616,Customs,13,0.39,0.1
EVT002694,SHP002304,Port Congestion,9,0.5,0.27
EVT002695,SHP001266,Port Congestion,7,0.62,0.71
EVT002696,SHP000047,Customs,14,0.77,0.38
EVT002697,SHP002945,Weather,2,0.56,0.76
EVT002698,SHP001946,Port Congestion,1,0.12,0.95
EVT002699,SHP002827,Mechanical,11,0.35,0.58
EVT002700,SHP001705,Customs,9,0.42,0.53
EVT002701,SHP001418,Customs,9,0.09,0.18
EVT002702,SHP001060,Mechanical,10,0.0,0.7
EVT002703,SHP001911,Customs,1,0.0,0.86
EVT002704,SHP000149,Weather,2,0.17,0.27
EVT002705,SHP002773,Port Congestion,13,0.83,0.61
EVT002706,SHP001657,Weather,9,0.14,0.06
EVT002707,SHP002170,Port Congestion,10,0.69,0.25
EVT002708,SHP000292,Customs,5,0.55,0.34
EVT002709,SHP001024,Customs,4,0.73,0.52
EVT002710,SHP001476,Customs,9,0.81,0.97
EVT002711,SHP000892,Weather,6,0.25,0.11
EVT002712,SHP001620,Customs,3,0.76,0.35
EVT002713,SHP000774,Weather,8,0.53,0.79
EVT002714,SHP001401,Weather,8,0.59,0.18
EVT002715,SHP002042,Weather,8,0.8,0.03
EVT002716,SHP000877,Port Congestion,6,0.56,0.5
EVT002717,SHP002662,Port Congestion,10,0.2,0.57
EVT002718,SHP000313,Port Congestion,13,0.28,0.02
EVT002719,SHP000795,Mechanical,11,0.32,0.23
EVT002720,SHP000175,Mechanical,13,0.9,0.2
EVT002721,SHP001774,Mechanical,10,0.64,0.06
EVT002722,SHP001267,Mechanical,14,0.31,0.47
EVT002723,SHP001004,Port Congestion,10,0.19,0.17
EVT002724,SHP002364,Customs,3,0.6,0.34
EVT002725,SHP002238,Mechanical,1,0.15,0.76
EVT002726,SHP001519,Mechanical,7,0.81,0.57
EVT002727,SHP000105,Port Congestion,11,0.27,0.02
EVT002728,SHP000270,Port Congestion,11,0.49,0.66
EVT002729,SHP001864,Mechanical,1,0.06,0.68
EVT002730,SHP002736,Port Congestion,14,0.29,0.48
EVT002731,SHP000772,Port Congestion,14,0.95,0.42
EVT002732,SHP001291,Port Congestion,2,0.15,0.37
EVT002733,SHP002322,Mechanical,2,0.72,0.85
EVT002734,SHP000466,Mechanical,11,0.5,0.88
EVT002735,SHP002077,Mechanical,4,0.47,0.89
EVT002736,SHP001170,Weather,4,0.43,0.97
EVT002737,SHP000268,Port Congestion,12,0.88,0.47
EVT002738,SHP001898,Mechanical,6,0.82,0.47
EVT002739,SHP002894,Mechanical,11,0.84,0.52
EVT002740,SHP000860,Port Congestion,14,0.96,0.89
EVT002741,SHP000937,Weather,9,0.91,0.09
EVT002742,SHP002279,Weather,13,0.23,0.34
EVT002743,SHP000385,Weather,12,0.46,0.41
EVT002744,SHP002287,Mechanical,9,0.8,0.62
EVT002745,SHP000040,Customs,8,0.6,0.64
EVT002746,SHP000259,Customs,10,0.54,0.85
EVT002747,SHP002339,Customs,12,0.06,0.51
EVT002748,SHP000664,Port Congestion,13,0.78,0.05
EVT002749,SHP001445,Port Congestion,14,0.96,0.53
EVT002750,SHP000462,Mechanical,1,0.97,0.5
EVT002751,SHP000599,Port Congestion,14,0.21,0.5
EVT002752,SHP000107,Port Congestion,8,0.55,1.0
EVT002753,SHP002380,Weather,5,0.97,0.38
EVT002754,SHP001023,Customs,2,0.42,0.06
EVT002755,SHP001067,Customs,12,0.02,0.11
EVT002756,SHP002875,Weather,5,0.92,0.41
EVT002757,SHP002709,Customs,13,0.53,0.99
EVT002758,SHP002601,Weather,11,0.41,0.24
EVT002759,SHP002997,Port Congestion,6,0.82,0.56
EVT002760,SHP001540,Customs,1,0.08,0.31
EVT002761,SHP001102,Port Congestion,13,0.71,0.31
EVT002762,SHP001231,Mechanical,3,0.03,0.33
EVT002763,SHP001601,Port Congestion,12,0.85,0.21
EVT002764,SHP001071,Mechanical,6,0.04,0.83
EVT002765,SHP000209,Weather,13,0.1,0.73
EVT002766,SHP002579,Mechanical,14,0.78,0.47
EVT002767,SHP001004,Mechanical,12,0.75,0.25
EVT002768,SHP000810,Weather,4,0.83,0.36
EVT002769,SHP001525,Mechanical,3,0.19,0.04
EVT002770,SHP001773,Mechanical,6,0.63,0.5
EVT002771,SHP001021,Weather,3,0.11,0.76
EVT002772,SHP002355,Mechanical,6,0.61,0.73
EVT002773,SHP000530,Port Congestion,12,0.19,0.06
EVT002774,SHP002739,Mechanical,4,0.83,0.72
EVT002775,SHP002716,Mechanical,14,0.81,0.48
EVT002776,SHP001465,Port Congestion,10,0.94,0.09
EVT002777,SHP000137,Weather,4,0.13,0.38
EVT002778,SHP001917,Port Congestion,4,0.8,0.86
EVT002779,SHP001254,Weather,1,0.63,0.6
EVT002780,SHP001368,Mechanical,5,0.02,0.17
EVT002781,SHP000996,Mechanical,3,0.18,0.5
EVT002782,SHP002355,Port Congestion,2,0.97,0.14
EVT002783,SHP000534,Weather,9,0.24,0.35
EVT002784,SHP000214,Port Congestion,14,0.1,0.53
EVT002785,SHP000859,Port Congestion,2,0.77,0.58
EVT002786,SHP000483,Weather,7,0.66,0.6
EVT002787,SHP002842,Mechanical,12,0.13,0.76
EVT002788,SHP002283,Port Congestion,8,0.68,0.07
EVT002789,SHP002936,Mechanical,11,0.48,0.47
EVT002790,SHP002485,Mechanical,13,0.73,0.61
EVT002791,SHP002822,Port Congestion,2,0.71,0.72
EVT002792,SHP000452,Port Congestion,14,0.75,0.93
EVT002793,SHP001491,Weather,14,0.72,0.18
EVT002794,SHP002819,Port Congestion,3,0.54,0.35
EVT002795,SHP002030,Weather,10,0.07,0.3
EVT002796,SHP002487,Port Congestion,10,0.62,0.52
EVT002797,SHP001185,Port Congestion,6,0.77,0.48
EVT002798,SHP000469,Port Congestion,12,0.22,0.41
EVT002799,SHP001599,Mechanical,2,0.75,0.5
EVT002800,SHP002548,Port Congestion,4,0.74,0.68
EVT002801,SHP001434,Port Congestion,11,0.93,0.1
EVT002802,SHP002950,Customs,14,0.84,0.81
EVT002803,SHP001953,Customs,7,0.8,0.71
EVT002804,SHP001634,Port Congestion,11,0.32,0.05
EVT002805,SHP002211,Customs,6,0.75,0.67
EVT002806,SHP001061,Port Congestion,11,0.0,0.45
EVT002807,SHP002596,Mechanical,11,0.79,0.95
EVT002808,SHP000640,Customs,12,0.04,0.67
EVT002809,SHP000743,Weather,4,0.71,0.86
EVT002810,SHP002245,Mechanical,9,0.89,0.94
EVT002811,SHP001891,Mechanical,10,0.93,0.95
EVT002812,SHP001921,Customs,5,0.75,0.09
EVT002813,SHP001309,Customs,1,0.53,0.99
EVT002814,SHP000199,Customs,6,0.26,0.66
EVT002815,SHP000710,Mechanical,10,0.64,0.62
EVT002816,SHP001979,Customs,9,0.33,0.62
EVT002817,SHP001540,Weather,7,0.9,0.15
EVT002818,SHP002908,Customs,6,0.53,0.61
EVT002819,SHP002771,Mechanical,2,0.44,0.86
EVT002820,SHP000828,Customs,14,1.0,0.65
EVT002821,SHP001513,Port Congestion,6,0.54,0.84
EVT002822,SHP000656,Customs,7,0.92,0.1
EVT002823,SHP000766,Mechanical,13,0.79,0.25
EVT002824,SHP002929,Customs,10,0.84,0.11
EVT002825,SHP000943,Customs,10,0.94,0.58
EVT002826,SHP001408,Port Congestion,9,0.17,0.56
EVT002827,SHP002771,Mechanical,12,0.83,0.1
EVT002828,SHP002731,Port Congestion,2,0.73,0.21
EVT002829,SHP001196,Mechanical,8,0.71,0.98
EVT002830,SHP001914,Port Congestion,6,0.58,0.37
EVT002831,SHP000247,Weather,10,0.31,0.13
EVT002832,SHP000699,Mechanical,14,0.28,0.98
EVT002833,SHP001653,Mechanical,6,0.45,0.33
EVT002834,SHP002807,Mechanical,2,0.74,0.62
EVT002835,SHP001620,Mechanical,4,0.2,1.0
EVT002836,SHP001712,Mechanical,13,0.65,0.36
EVT002837,SHP001389,Weather,5,0.35,0.39
EVT002838,SHP000398,Port Congestion,10,0.39,0.3
EVT002839,SHP000493,Mechanical,13,0.74,0.19
EVT002840,SHP001260,Customs,8,0.23,0.53
EVT002841,SHP000100,Port Congestion,3,0.66,0.37
EVT002842,SHP000613,Weather,3,0.12,0.43
EVT002843,SHP000133,Mechanical,9,0.07,0.72
EVT002844,SHP002169,Port Congestion,7,0.95,0.06
EVT002845,SHP000462,Weather,3,0.44,0.16
EVT002846,SHP000711,Mechanical,9,0.55,0.49
EVT002847,SHP000969,Customs,6,0.1,0.02
EVT002848,SHP002607,Weather,11,0.55,0.6
EVT002849,SHP001874,Port Congestion,14,0.43,0.99
EVT002850,SHP001600,Mechanical,7,0.12,0.38
EVT002851,SHP000639,Customs,10,0.73,0.29
EVT002852,SHP000352,Weather,8,0.42,0.33
EVT002853,SHP001840,Customs,14,0.34,0.51
EVT002854,SHP002109,Weather,2,0.56,0.83
EVT002855,SHP002926,Customs,12,0.55,0.26
EVT002856,SHP002102,Weather,4,0.13,0.55
EVT002857,SHP000084,Weather,3,0.73,0.08
EVT002858,SHP001546,Customs,3,0.45,0.25
EVT002859,SHP002277,Weather,2,0.58,0.39
EVT002860,SHP002866,Port Congestion,8,0.24,0.56
EVT002861,SHP001750,Customs,13,0.79,0.96
EVT002862,SHP001914,Customs,7,0.5,0.06
EVT002863,SHP002122,Weather,12,0.54,0.03
EVT002864,SHP001561,Port Congestion,11,0.51,0.37
EVT002865,SHP000435,Mechanical,2,0.71,0.67
EVT002866,SHP002247,Weather,11,0.87,0.78
EVT002867,SHP002449,Weather,14,0.37,0.48
EVT002868,SHP001424,Customs,6,0.99,0.2
EVT002869,SHP000491,Mechanical,3,0.41,0.17
EVT002870,SHP001237,Customs,14,0.85,0.12
EVT002871,SHP000108,Mechanical,14,0.53,0.37
EVT002872,SHP002158,Mechanical,7,0.25,0.4
EVT002873,SHP002139,Weather,10,0.9,0.51
EVT002874,SHP002746,Port Congestion,11,0.33,0.93
EVT002875,SHP001608,Weather,12,0.04,0.0
EVT002876,SHP001957,Port Congestion,6,0.28,0.47
EVT002877,SHP002000,Mechanical,13,0.58,0.34
EVT002878,SHP002334,Mechanical,2,0.23,0.43
EVT002879,SHP001753,Customs,5,0.56,0.95
EVT002880,SHP002220,Customs,12,0.77,0.83
EVT002881,SHP002583,Customs,14,0.57,0.09
EVT002882,SHP000328,Mechanical,9,0.06,0.85
EVT002883,SHP000229,Customs,9,0.82,0.25
EVT002884,SHP002212,Customs,10,0.19,0.26
EVT002885,SHP000013,Customs,3,0.44,0.99
EVT002886,SHP000041,Mechanical,5,0.74,0.7
EVT002887,SHP002434,Weather,1,0.02,0.93
EVT002888,SHP000873,Port Congestion,1,0.99,0.17
EVT002889,SHP000556,Mechanical,9,0.45,0.29
EVT002890,SHP001347,Weather,6,0.35,0.47
EVT002891,SHP001812,Port Congestion,13,0.57,0.31
EVT002892,SHP000345,Weather,4,0.46,0.17
EVT002893,SHP001671,Mechanical,1,0.73,0.19
EVT002894,SHP000806,Mechanical,2,0.95,0.26
EVT002895,SHP002224,Mechanical,14,0.01,0.47
EVT002896,SHP001999,Mechanical,6,0.14,0.94
EVT002897,SHP002837,Port Congestion,3,0.42,0.01
EVT002898,SHP002131,Mechanical,13,0.8,0.09
EVT002899,SHP001827,Port Congestion,11,0.55,0.36
EVT002900,SHP000584,Port Congestion,2,0.48,0.03
EVT002901,SHP001616,Weather,2,0.86,0.31
EVT002902,SHP001608,Port Congestion,4,0.7,0.22
EVT002903,SHP002771,Port Congestion,3,0.67,0.31
EVT002904,SHP002309,Mechanical,12,0.57,0.46
EVT002905,SHP002610,Customs,4,0.24,0.05
EVT002906,SHP000132,Customs,4,0.51,0.94
EVT002907,SHP001132,Port Congestion,8,1.0,0.18
EVT002908,SHP002640,Customs,12,0.34,0.8
EVT002909,SHP001057,Weather,9,0.4,0.96
EVT002910,SHP002583,Customs,9,0.53,0.76
EVT002911,SHP002888,Weather,14,0.05,0.6
EVT002912,SHP002862,Mechanical,12,0.55,0.13
EVT002913,SHP000667,Customs,14,0.44,0.24
EVT002914,SHP000708,Port Congestion,12,0.69,0.89
EVT002915,SHP001661,Weather,8,1.0,0.49
EVT002916,SHP000586,Port Congestion,3,0.31,0.59
EVT002917,SHP000618,Mechanical,11,0.54,0.7
EVT002918,SHP000507,Mechanical,1,0.75,0.61
EVT002919,SHP002838,Customs,13,0.93,0.2
EVT002920,SHP001552,Port Congestion,4,0.54,0.86
EVT002921,SHP002060,Customs,7,0.03,0.71
EVT002922,SHP002433,Port Congestion,14,0.87,0.76
EVT002923,SHP000263,Weather,6,0.82,0.92
EVT002924,SHP001370,Mechanical,2,0.26,0.67
EVT002925,SHP002382,Port Congestion,4,0.99,0.93
EVT002926,SHP002130,Weather,6,0.02,0.11
EVT002927,SHP001273,Weather,12,0.24,0.11
EVT002928,SHP002930,Customs,2,0.19,0.95
EVT002929,SHP000646,Mechanical,12,0.43,0.84
EVT002930,SHP002749,Port Congestion,14,0.32,0.81
EVT002931,SHP002945,Mechanical,8,0.7,0.9
EVT002932,SHP002661,Mechanical,12,0.54,0.78
EVT002933,SHP000181,Mechanical,14,0.5,0.14
EVT002934,SHP000528,Customs,6,0.96,0.89
EVT002935,SHP002611,Mechanical,13,0.74,0.47
EVT002936,SHP001145,Weather,4,0.49,0.82
EVT002937,SHP002897,Port Congestion,1,0.79,0.3
EVT002938,SHP002121,Weather,10,0.67,0.84
EVT002939,SHP002196,Mechanical,14,0.8,0.8
EVT002940,SHP002010,Customs,10,0.41,0.79
EVT002941,SHP000128,Port Congestion,2,0.55,0.4
EVT002942,SHP001604,Port Congestion,4,0.11,0.98
EVT002943,SHP001909,Port Congestion,6,0.61,0.95
EVT002944,SHP000880,Port Congestion,1,0.13,0.61
EVT002945,SHP002931,Weather,13,0.8,0.74
EVT002946,SHP002673,Customs,13,0.31,0.01
EVT002947,SHP002402,Mechanical,3,0.76,0.49
EVT002948,SHP002431,Weather,1,0.66,0.5
EVT002949,SHP002803,Weather,3,0.34,0.29
EVT002950,SHP000741,Port Congestion,3,0.34,0.4
EVT002951,SHP001279,Port Congestion,11,0.78,0.59
EVT002952,SHP001771,Weather,3,0.12,0.18
EVT002953,SHP000855,Weather,2,0.83,0.81
EVT002954,SHP002317,Weather,9,0.19,0.63
EVT002955,SHP002001,Weather,5,0.98,0.77
EVT002956,SHP001802,Weather,12,0.2,0.91
EVT002957,SHP000063,Customs,9,0.4,0.67
EVT002958,SHP001677,Port Congestion,11,0.78,0.94
EVT002959,SHP000612,Port Congestion,11,0.4,0.21
EVT002960,SHP001396,Weather,12,0.58,0.31
EVT002961,SHP000825,Mechanical,9,0.93,0.42
EVT002962,SHP002329,Customs,12,0.41,0.03
EVT002963,SHP002828,Weather,12,0.07,0.4
EVT002964,SHP000695,Mechanical,9,0.62,0.64
EVT002965,SHP000876,Weather,1,0.12,0.94
EVT002966,SHP000431,Customs,2,0.32,0.79
EVT002967,SHP002581,Weather,7,0.04,0.44
EVT002968,SHP002576,Port Congestion,14,0.3,0.19
EVT002969,SHP002595,Weather,10,0.73,0.35
EVT002970,SHP001305,Port Congestion,12,0.74,0.25
EVT002971,SHP000953,Weather,6,0.73,0.53
EVT002972,SHP001067,Weather,8,0.77,0.98
EVT002973,SHP000983,Port Congestion,12,0.01,0.16
EVT002974,SHP002480,Customs,3,0.37,0.13
EVT002975,SHP002360,Port Congestion,8,0.25,0.83
EVT002976,SHP002305,Customs,2,0.1,0.33
EVT002977,SHP002225,Customs,1,0.87,0.36
EVT002978,SHP000068,Customs,1,0.74,0.08
EVT002979,SHP002728,Customs,11,0.84,0.96
EVT002980,SHP001006,Port Congestion,1,0.01,0.51
EVT002981,SHP001499,Customs,9,0.19,0.09
EVT002982,SHP000052,Customs,9,0.9,0.1
EVT002983,SHP001518,Mechanical,9,0.48,0.28
EVT002984,SHP001754,Port Congestion,1,0.47,0.63
EVT002985,SHP002695,Weather,11,0.42,0.73
EVT002986,SHP002596,Customs,7,0.92,0.29
EVT002987,SHP000938,Port Congestion,2,0.77,0.22
EVT002988,SHP001082,Port Congestion,1,0.25,0.99
EVT002989,SHP001673,Customs,11,0.22,0.41
EVT002990,SHP002878,Weather,2,0.64,0.25
EVT002991,SHP002781,Mechanical,5,0.7,0.11
EVT002992,SHP001323,Weather,12,0.03,0.51
EVT002993,SHP002002,Weather,1,0.92,0.12
EVT002994,SHP001719,Customs,2,0.62,0.03
EVT002995,SHP002972,Mechanical,5,0.14,0.53
EVT002996,SHP001459,Mechanical,2,0.14,0.94
EVT002997,SHP000652,Weather,14,0.13,0.87
EVT002998,SHP002291,Weather,3,0.58,0.95
EVT002999,SHP002459,Weather,14,0.64,0.97
EVT003000,SHP001412,Mechanical,1,0.85,0.03
