container_id,shipment_id,container_type,status,current_location
CNT002411,SHP002596,40ft,Delayed,Rotterdam Port
CNT002412,SHP001364,20ft,Delayed,Dubai Port
CNT002413,SHP002811,Reefer,In Transit,Hamburg Port
CNT002414,SHP002733,Reefer,Delayed,Singapore Port
CNT002415,SHP002710,40ft,Delivered,Lagos Port
CNT002416,SHP000072,Reefer,In Transit,Lagos Port
CNT002417,SHP001250,Reefer,Delivered,Rotterdam Port
CNT002418,SHP000684,Reefer,Delayed,Hamburg Port
CNT002419,SHP000595,Reefer,Delivered,Rotterdam Port
CNT002420,SHP000219,Reefer,Delayed,Durban Port
CNT002421,SHP000081,40ft,Delivered,Lagos Port
CNT002422,SHP000706,20ft,Delivered,Singapore Port
CNT002423,SHP002021,20ft,Delivered,Rotterdam Port
CNT002424,SHP001568,40ft,Delayed,Dubai Port
CNT002425,SHP002108,20ft,In Transit,Rotterdam Port
CNT002426,SHP000769,20ft,Delayed,Rotterdam Port
CNT002427,SHP001874,20ft,Delivered,Durban Port
CNT002428,SHP000071,20ft,Delayed,Singapore Port
CNT002429,SHP000725,40ft,Delayed,Hamburg Port
CNT002430,SHP001878,40ft,Delivered,Hamburg Port
CNT002431,SHP000095,Reefer,Delivered,Rotterdam Port
CNT002432,SHP000176,Reefer,In Transit,Los Angeles Port
CNT002433,SHP002614,Reefer,Delayed,Rotterdam Port
CNT002434,SHP001826,Reefer,Delayed,Durban Port
CNT002435,SHP000575,40ft,Delayed,Singapore Port
CNT002436,SHP001310,Reefer,Delivered,Rotterdam Port
CNT002437,SHP002899,20ft,Delivered,Hamburg Port
CNT002438,SHP000246,40ft,Delivered,Durban Port
CNT002439,SHP001510,40ft,Delivered,Los Angeles Port
CNT002440,SHP002987,20ft,Delayed,Hamburg Port
CNT002441,SHP001850,Reefer,Delayed,Dubai Port
CNT002442,SHP001893,20ft,Delayed,Lagos Port
CNT002443,SHP002213,Reefer,Delivered,Durban Port
CNT002444,SHP000301,40ft,Delivered,Singapore Port
CNT002445,SHP002919,40ft,In Transit,Rotterdam Port
CNT002446,SHP001069,40ft,Delayed,Singapore Port
CNT002447,SHP002811,20ft,Delayed,Shanghai Port
CNT002448,SHP002822,Reefer,In Transit,Los Angeles Port
CNT002449,SHP001455,20ft,In Transit,Rotterdam Port
CNT002450,SHP000533,20ft,Delayed,Lagos Port
CNT002451,SHP000250,20ft,Delayed,Dubai Port
CNT002452,SHP000456,40ft,In Transit,Shanghai Port
CNT002453,SHP002732,Reefer,Delivered,Singapore Port
CNT002454,SHP002618,20ft,In Transit,Hamburg Port
CNT002455,SHP002353,Reefer,Delayed,Singapore Port
CNT002456,SHP002241,Reefer,In Transit,Shanghai Port
CNT002457,SHP001324,Reefer,In Transit,Los Angeles Port
CNT002458,SHP000663,20ft,Delivered,Singapore Port
CNT002459,SHP000179,Reefer,In Transit,Los Angeles Port
CNT002460,SHP002499,20ft,Delayed,Hamburg Port
CNT002461,SHP001005,40ft,Delivered,Lagos Port
CNT002462,SHP002080,40ft,Delayed,Rotterdam Port
CNT002463,SHP001455,20ft,Delayed,Singapore Port
CNT002464,SHP000917,Reefer,In Transit,Hamburg Port
CNT002465,SHP002381,40ft,Delayed,Hamburg Port
CNT002466,SHP002951,20ft,Delivered,Hamburg Port
CNT002467,SHP000780,Reefer,Delayed,Rotterdam Port
CNT002468,SHP001804,Reefer,In Transit,Rotterdam Port
CNT002469,SHP002655,Reefer,Delivered,Los Angeles Port
CNT002470,SHP002163,Reefer,In Transit,Durban Port
CNT002471,SHP002326,Reefer,In Transit,Los Angeles Port
CNT002472,SHP002268,40ft,Delayed,Durban Port
CNT002473,SHP000427,40ft,In Transit,Durban Port
CNT002474,SHP000152,40ft,Delayed,Singapore Port
CNT002475,SHP002346,Reefer,In Transit,Los Angeles Port
CNT002476,SHP002442,40ft,In Transit,Shanghai Port
CNT002477,SHP001208,40ft,Delivered,Dubai Port
CNT002478,SHP001859,40ft,Delayed,Durban Port
CNT002479,SHP002324,20ft,Delayed,Lagos Port
CNT002480,SHP000005,Reefer,Delivered,Los Angeles Port
CNT002481,SHP001886,Reefer,Delayed,Hamburg Port
CNT002482,SHP000306,40ft,Delivered,Hamburg Port
CNT002483,SHP002531,20ft,Delivered,Hamburg Port
CNT002484,SHP000537,40ft,In Transit,Rotterdam Port
CNT002485,SHP001414,40ft,Delivered,Dubai Port
CNT002486,SHP002265,Reefer,In Transit,Los Angeles Port
CNT002487,SHP001058,Reefer,Delayed,Lagos Port
CNT002488,SHP002742,20ft,Delayed,Singapore Port
CNT002489,SHP000335,40ft,Delayed,Lagos Port
CNT002490,SHP001955,40ft,Delayed,Dubai Port
CNT002491,SHP001084,40ft,In Transit,Hamburg Port
CNT002492,SHP001111,Reefer,In Transit,Singapore Port
CNT002493,SHP001868,Reefer,Delivered,Hamburg Port
CNT002494,SHP001189,40ft,Delayed,Los Angeles Port
CNT002495,SHP002637,Reefer,Delayed,Los Angeles Port
CNT002496,SHP000428,20ft,In Transit,Shanghai Port
CNT002497,SHP002509,40ft,Delivered,Shanghai Port
CNT002498,SHP002889,20ft,Delayed,Lagos Port
CNT002499,SHP002274,20ft,Delivered,Dubai Port
CNT002500,SHP002113,20ft,Delivered,Hamburg Port
CNT002501,SHP001335,Reefer,Delayed,Hamburg Port
CNT002502,SHP002132,40ft,Delayed,Los Angeles Port
CNT002503,SHP000412,40ft,In Transit,Rotterdam Port
CNT002504,SHP002468,Reefer,In Transit,Hamburg Port
CNT002505,SHP002248,20ft,In Transit,Durban Port
CNT002506,SHP000843,Reefer,Delivered,Singapore Port
CNT002507,SHP000062,40ft,Delivered,Dubai Port
CNT002508,SHP001163,Reefer,In Transit,Dubai Port
CNT002509,SHP001902,40ft,In Transit,Rotterdam Port
CNT002510,SHP002340,40ft,Delayed,Dubai Port
CNT002511,SHP002595,Reefer,In Transit,Rotterdam Port
CNT002512,SHP000932,Reefer,Delivered,Singapore Port
CNT002513,SHP002434,Reefer,Delayed,Durban Port
CNT002514,SHP001024,40ft,Delayed,Hamburg Port
CNT002515,SHP002801,20ft,Delayed,Shanghai Port
CNT002516,SHP001727,20ft,Delayed,Lagos Port
CNT002517,SHP001894,40ft,In Transit,Shanghai Port
CNT002518,SHP002248,40ft,In Transit,Los Angeles Port
CNT002519,SHP001886,20ft,Delayed,Los Angeles Port
CNT002520,SHP001689,Reefer,Delayed,Dubai Port
CNT002521,SHP000922,20ft,Delivered,Durban Port
CNT002522,SHP001906,Reefer,Delayed,Hamburg Port
CNT002523,SHP001171,20ft,Delivered,Lagos Port
CNT002524,SHP000009,Reefer,Delayed,Shanghai Port
CNT002525,SHP001776,Reefer,In Transit,Hamburg Port
CNT002526,SHP001038,20ft,Delivered,Los Angeles Port
CNT002527,SHP001508,40ft,Delivered,Lagos Port
CNT002528,SHP000316,20ft,Delayed,Dubai Port
CNT002529,SHP001542,40ft,Delivered,Durban Port
CNT002530,SHP001816,40ft,In Transit,Shanghai Port
CNT002531,SHP001843,Reefer,Delivered,Shanghai Port
CNT002532,SHP002702,40ft,Delivered,Dubai Port
CNT002533,SHP002674,40ft,Delivered,Rotterdam Port
CNT002534,SHP001007,20ft,In Transit,Hamburg Port
CNT002535,SHP000357,40ft,In Transit,Shanghai Port
CNT002536,SHP001731,Reefer,Delayed,Hamburg Port
CNT002537,SHP002830,20ft,Delayed,Hamburg Port
CNT002538,SHP000391,40ft,Delayed,Shanghai Port
CNT002539,SHP001586,40ft,In Transit,Singapore Port
CNT002540,SHP000582,40ft,Delayed,Durban Port
CNT002541,SHP001644,Reefer,Delayed,Durban Port
CNT002542,SHP001093,20ft,In Transit,Los Angeles Port
CNT002543,SHP001909,40ft,Delivered,Lagos Port
CNT002544,SHP001107,Reefer,Delivered,Rotterdam Port
CNT002545,SHP000007,20ft,In Transit,Hamburg Port
CNT002546,SHP001634,40ft,In Transit,Durban Port
CNT002547,SHP000039,Reefer,Delivered,Durban Port
CNT002548,SHP000489,40ft,In Transit,Singapore Port
CNT002549,SHP002786,Reefer,In Transit,Singapore Port
CNT002550,SHP000533,Reefer,Delivered,Lagos Port
CNT002551,SHP002561,20ft,Delayed,Shanghai Port
CNT002552,SHP001683,Reefer,Delivered,Hamburg Port
CNT002553,SHP000720,20ft,Delayed,Dubai Port
CNT002554,SHP001578,Reefer,Delivered,Rotterdam Port
CNT002555,SHP000855,Reefer,Delivered,Dubai Port
CNT002556,SHP001915,40ft,Delayed,Lagos Port
CNT002557,SHP002352,20ft,In Transit,Durban Port
CNT002558,SHP000641,20ft,Delayed,Durban Port
CNT002559,SHP000077,Reefer,In Transit,Rotterdam Port
CNT002560,SHP002052,20ft,In Transit,Los Angeles Port
CNT002561,SHP001382,40ft,Delayed,Los Angeles Port
CNT002562,SHP001837,Reefer,In Transit,Hamburg Port
CNT002563,SHP000382,40ft,Delivered,Lagos Port
CNT002564,SHP000821,20ft,Delayed,Dubai Port
CNT002565,SHP001617,Reefer,Delayed,Singapore Port
CNT002566,SHP000050,20ft,Delivered,Los Angeles Port
CNT002567,SHP000988,40ft,In Transit,Hamburg Port
CNT002568,SHP002950,40ft,Delayed,Hamburg Port
CNT002569,SHP002145,Reefer,In Transit,Los Angeles Port
CNT002570,SHP001247,Reefer,Delayed,Singapore Port
CNT002571,SHP000817,40ft,In Transit,Rotterdam Port
CNT002572,SHP002380,40ft,Delayed,Singapore Port
CNT002573,SHP002058,20ft,In Transit,Hamburg Port
CNT002574,SHP001761,20ft,Delayed,Lagos Port
CNT002575,SHP002952,40ft,In Transit,Dubai Port
CNT002576,SHP002068,40ft,Delivered,Durban Port
CNT002577,SHP002467,20ft,In Transit,Hamburg Port
CNT002578,SHP002023,40ft,Delivered,Dubai Port
CNT002579,SHP001668,20ft,In Transit,Hamburg Port
CNT002580,SHP001313,Reefer,In Transit,Singapore Port
CNT002581,SHP001863,20ft,Delivered,Dubai Port
CNT002582,SHP001888,20ft,Delivered,Shanghai Port
CNT002583,SHP000313,40ft,In Transit,Hamburg Port
CNT002584,SHP000366,Reefer,In Transit,Shanghai Port
CNT002585,SHP001519,20ft,Delivered,Hamburg Port
CNT002586,SHP001964,20ft,Delayed,Durban Port
CNT002587,SHP002664,40ft,In Transit,Los Angeles Port
CNT002588,SHP002597,Reefer,Delivered,Durban Port
CNT002589,SHP002650,20ft,Delayed,Shanghai Port
CNT002590,SHP000755,40ft,Delivered,Rotterdam Port
CNT002591,SHP002845,Reefer,Delayed,Durban Port
CNT002592,SHP002132,20ft,In Transit,Rotterdam Port
CNT002593,SHP000164,Reefer,Delivered,Dubai Port
CNT002594,SHP002615,Reefer,In Transit,Durban Port
CNT002595,SHP002302,20ft,Delayed,Rotterdam Port
CNT002596,SHP001858,20ft,Delayed,Rotterdam Port
CNT002597,SHP002242,40ft,Delivered,Dubai Port
CNT002598,SHP000362,20ft,Delivered,Rotterdam Port
CNT002599,SHP001938,40ft,Delayed,Shanghai Port
CNT002600,SHP000465,Reefer,Delivered,Shanghai Port
CNT002601,SHP000153,40ft,In Transit,Lagos Port
CNT002602,SHP000836,20ft,In Transit,Lagos Port
CNT002603,SHP002213,40ft,Delayed,Rotterdam Port
CNT002604,SHP001368,40ft,In Transit,Singapore Port
CNT002605,SHP000585,40ft,Delivered,Lagos Port
CNT002606,SHP000892,Reefer,Delivered,Durban Port
CNT002607,SHP002502,40ft,In Transit,Singapore Port
CNT002608,SHP000556,Reefer,Delivered,Dubai Port
CNT002609,SHP000305,40ft,Delayed,Lagos Port
CNT002610,SHP000605,40ft,Delivered,Los Angeles Port
CNT002611,SHP001100,40ft,Delivered,Singapore Port
CNT002612,SHP000624,Reefer,In Transit,Shanghai Port
CNT002613,SHP000322,40ft,Delayed,Dubai Port
CNT002614,SHP001276,20ft,Delivered,Lagos Port
CNT002615,SHP000623,40ft,Delayed,Los Angeles Port
CNT002616,SHP002460,Reefer,In Transit,Rotterdam Port
CNT002617,SHP002111,40ft,In Transit,Durban Port
CNT002618,SHP002004,40ft,Delivered,Rotterdam Port
CNT002619,SHP001635,20ft,In Transit,Rotterdam Port
CNT002620,SHP001429,Reefer,In Transit,Los Angeles Port
CNT002621,SHP000359,40ft,Delivered,Lagos Port
CNT002622,SHP000112,Reefer,Delivered,Lagos Port
CNT002623,SHP001539,Reefer,Delayed,Hamburg Port
CNT002624,SHP002062,40ft,Delayed,Singapore Port
CNT002625,SHP002763,Reefer,Delayed,Hamburg Port
CNT002626,SHP002376,Reefer,Delivered,Durban Port
CNT002627,SHP000896,20ft,Delayed,Rotterdam Port
CNT002628,SHP000009,20ft,Delivered,Rotterdam Port
CNT002629,SHP000384,20ft,In Transit,Shanghai Port
CNT002630,SHP000101,Reefer,Delivered,Dubai Port
CNT002631,SHP002279,20ft,Delivered,Dubai Port
CNT002632,SHP001340,40ft,Delayed,Hamburg Port
CNT002633,SHP000632,Reefer,In Transit,Hamburg Port
CNT002634,SHP001443,40ft,In Transit,Dubai Port
CNT002635,SHP000992,20ft,Delayed,Durban Port
CNT002636,SHP000990,Reefer,Delayed,Rotterdam Port
CNT002637,SHP000924,Reefer,Delayed,Durban Port
CNT002638,SHP000625,20ft,In Transit,Durban Port
CNT002639,SHP002760,20ft,In Transit,Dubai Port
CNT002640,SHP002884,40ft,Delivered,Dubai Port
CNT002641,SHP001747,Reefer,In Transit,Singapore Port
CNT002642,SHP002509,20ft,Delayed,Lagos Port
CNT002643,SHP002883,40ft,In Transit,Hamburg Port
CNT002644,SHP001078,40ft,In Transit,Rotterdam Port
CNT002645,SHP001239,20ft,Delivered,Rotterdam Port
CNT002646,SHP001242,20ft,In Transit,Los Angeles Port
CNT002647,SHP000799,20ft,Delivered,Singapore Port
CNT002648,SHP002173,40ft,Delivered,Shanghai Port
CNT002649,SHP002491,20ft,Delayed,Hamburg Port
CNT002650,SHP000906,20ft,In Transit,Singapore Port
CNT002651,SHP000155,40ft,Delivered,Rotterdam Port
CNT002652,SHP000495,20ft,Delivered,Los Angeles Port
CNT002653,SHP000490,20ft,Delivered,Shanghai Port
CNT002654,SHP002452,20ft,Delayed,Shanghai Port
CNT002655,SHP002823,40ft,Delivered,Singapore Port
CNT002656,SHP000214,40ft,Delayed,Durban Port
CNT002657,SHP000521,40ft,Delivered,Lagos Port
CNT002658,SHP000870,40ft,Delivered,Rotterdam Port
CNT002659,SHP002060,Reefer,Delayed,Dubai Port
CNT002660,SHP000451,20ft,In Transit,Hamburg Port
CNT002661,SHP000810,20ft,Delayed,Hamburg Port
CNT002662,SHP000229,40ft,In Transit,Hamburg Port
CNT002663,SHP001834,Reefer,Delayed,Shanghai Port
CNT002664,SHP002600,40ft,Delayed,Los Angeles Port
CNT002665,SHP001472,40ft,In Transit,Lagos Port
CNT002666,SHP000634,20ft,Delayed,Singapore Port
CNT002667,SHP001324,40ft,Delayed,Rotterdam Port
CNT002668,SHP000551,40ft,Delayed,Hamburg Port
CNT002669,SHP000695,40ft,In Transit,Singapore Port
CNT002670,SHP000322,Reefer,In Transit,Dubai Port
CNT002671,SHP001361,20ft,Delivered,Durban Port
CNT002672,SHP000735,20ft,Delivered,Rotterdam Port
CNT002673,SHP001730,40ft,Delivered,Dubai Port
CNT002674,SHP002898,Reefer,Delivered,Durban Port
CNT002675,SHP001168,20ft,In Transit,Dubai Port
CNT002676,SHP001409,20ft,Delivered,Dubai Port
CNT002677,SHP002762,Reefer,In Transit,Lagos Port
CNT002678,SHP002588,Reefer,Delivered,Durban Port
CNT002679,SHP001629,40ft,In Transit,Shanghai Port
CNT002680,SHP001324,20ft,Delayed,Durban Port
CNT002681,SHP001876,20ft,Delayed,Hamburg Port
CNT002682,SHP001806,40ft,Delivered,Rotterdam Port
CNT002683,SHP002212,Reefer,In Transit,Lagos Port
CNT002684,SHP001977,Reefer,Delayed,Los Angeles Port
CNT002685,SHP000197,40ft,Delayed,Los Angeles Port
CNT002686,SHP000353,Reefer,Delayed,Dubai Port
CNT002687,SHP000430,40ft,Delayed,Shanghai Port
CNT002688,SHP001380,Reefer,In Transit,Lagos Port
CNT002689,SHP001211,Reefer,In Transit,Singapore Port
CNT002690,SHP000766,Reefer,Delivered,Shanghai Port
CNT002691,SHP001349,20ft,Delivered,Lagos Port
CNT002692,SHP000745,Reefer,Delivered,Rotterdam Port
CNT002693,SHP002595,20ft,Delayed,Rotterdam Port
CNT002694,SHP001957,40ft,Delayed,Hamburg Port
CNT002695,SHP002138,Reefer,Delivered,Singapore Port
CNT002696,SHP000939,20ft,In Transit,Rotterdam Port
CNT002697,SHP002411,20ft,Delayed,Rotterdam Port
CNT002698,SHP001736,20ft,Delivered,Los Angeles Port
CNT002699,SHP000726,20ft,Delayed,Durban Port
CNT002700,SHP002908,20ft,Delivered,Hamburg Port
CNT002701,SHP000551,20ft,In Transit,Singapore Port
CNT002702,SHP001977,Reefer,Delivered,Singapore Port
CNT002703,SHP001072,20ft,In Transit,Singapore Port
CNT002704,SHP001286,20ft,Delayed,Singapore Port
CNT002705,SHP001865,40ft,In Transit,Dubai Port
CNT002706,SHP001468,20ft,In Transit,Hamburg Port
CNT002707,SHP002457,Reefer,In Transit,Lagos Port
CNT002708,SHP000043,Reefer,In Transit,Dubai Port
CNT002709,SHP000221,20ft,Delivered,Shanghai Port
CNT002710,SHP001048,40ft,Delayed,Dubai Port
CNT002711,SHP002071,40ft,Delivered,Singapore Port
CNT002712,SHP000975,20ft,Delivered,Los Angeles Port
CNT002713,SHP002270,40ft,Delayed,Singapore Port
CNT002714,SHP001927,20ft,In Transit,Durban Port
CNT002715,SHP000629,20ft,Delivered,Los Angeles Port
CNT002716,SHP000389,20ft,Delivered,Dubai Port
CNT002717,SHP001184,20ft,Delayed,Hamburg Port
CNT002718,SHP001160,40ft,In Transit,Lagos Port
CNT002719,SHP001598,40ft,Delayed,Singapore Port
CNT002720,SHP000340,40ft,Delivered,Singapore Port
CNT002721,SHP001800,Reefer,In Transit,Lagos Port
CNT002722,SHP001969,40ft,Delivered,Singapore Port
CNT002723,SHP001705,40ft,Delivered,Rotterdam Port
CNT002724,SHP001955,20ft,Delivered,Dubai Port
CNT002725,SHP002205,40ft,In Transit,Durban Port
CNT002726,SHP002391,40ft,In Transit,Durban Port
CNT002727,SHP001995,20ft,Delayed,Dubai Port
CNT002728,SHP000747,Reefer,Delayed,Singapore Port
CNT002729,SHP000759,Reefer,Delivered,Hamburg Port
CNT002730,SHP001895,20ft,In Transit,Hamburg Port
CNT002731,SHP000486,40ft,In Transit,Hamburg Port
CNT002732,SHP000999,20ft,In Transit,Lagos Port
CNT002733,SHP002314,Reefer,In Transit,Rotterdam Port
CNT002734,SHP000868,20ft,Delayed,Los Angeles Port
CNT002735,SHP002601,20ft,Delivered,Durban Port
CNT002736,SHP002883,40ft,Delivered,Singapore Port
CNT002737,SHP002581,20ft,Delivered,Rotterdam Port
CNT002738,SHP001708,Reefer,Delayed,Dubai Port
CNT002739,SHP002281,Reefer,In Transit,Shanghai Port
CNT002740,SHP000861,40ft,Delivered,Dubai Port
CNT002741,SHP000789,40ft,In Transit,Shanghai Port
CNT002742,SHP000063,20ft,Delayed,Singapore Port
CNT002743,SHP000395,Reefer,Delivered,Hamburg Port
CNT002744,SHP000451,40ft,Delayed,Hamburg Port
CNT002745,SHP000834,Reefer,In Transit,Singapore Port
CNT002746,SHP002662,40ft,Delayed,Lagos Port
CNT002747,SHP001360,40ft,Delayed,Durban Port
CNT002748,SHP002620,20ft,Delayed,Durban Port
CNT002749,SHP000008,Reefer,Delayed,Shanghai Port
CNT002750,SHP002229,20ft,Delayed,Durban Port
CNT002751,SHP002074,20ft,Delayed,Shanghai Port
CNT002752,SHP000233,40ft,Delivered,Dubai Port
CNT002753,SHP001517,20ft,Delayed,Dubai Port
CNT002754,SHP002550,40ft,Delivered,Hamburg Port
CNT002755,SHP000241,Reefer,In Transit,Shanghai Port
CNT002756,SHP002445,20ft,Delivered,Durban Port
CNT002757,SHP000082,20ft,Delayed,Los Angeles Port
CNT002758,SHP001140,Reefer,Delivered,Los Angeles Port
CNT002759,SHP000721,20ft,Delivered,Lagos Port
CNT002760,SHP002607,40ft,Delayed,Dubai Port
CNT002761,SHP002075,Reefer,In Transit,Durban Port
CNT002762,SHP001215,20ft,In Transit,Lagos Port
CNT002763,SHP001199,20ft,Delayed,Dubai Port
CNT002764,SHP001444,40ft,Delivered,Hamburg Port
CNT002765,SHP000928,40ft,Delivered,Singapore Port
CNT002766,SHP002600,20ft,In Transit,Los Angeles Port
CNT002767,SHP001412,40ft,Delayed,Shanghai Port
CNT002768,SHP002464,40ft,Delivered,Lagos Port
CNT002769,SHP001523,20ft,In Transit,Hamburg Port
CNT002770,SHP000987,Reefer,Delivered,Shanghai Port
CNT002771,SHP002272,Reefer,Delayed,Durban Port
CNT002772,SHP002320,40ft,Delayed,Durban Port
CNT002773,SHP002474,20ft,In Transit,Dubai Port
CNT002774,SHP002218,40ft,In Transit,Dubai Port
CNT002775,SHP001074,20ft,Delayed,Lagos Port
CNT002776,SHP001198,Reefer,Delayed,Durban Port
CNT002777,SHP000063,Reefer,Delivered,Rotterdam Port
CNT002778,SHP000440,40ft,Delivered,Hamburg Port
CNT002779,SHP002310,40ft,In Transit,Los Angeles Port
CNT002780,SHP001045,20ft,Delayed,Hamburg Port
CNT002781,SHP000521,20ft,Delivered,Singapore Port
CNT002782,SHP000126,Reefer,In Transit,Singapore Port
CNT002783,SHP000058,20ft,Delivered,Dubai Port
CNT002784,SHP000100,40ft,Delayed,Lagos Port
CNT002785,SHP002173,20ft,Delayed,Lagos Port
CNT002786,SHP002416,20ft,In Transit,Singapore Port
CNT002787,SHP000288,Reefer,In Transit,Shanghai Port
CNT002788,SHP001430,20ft,Delivered,Durban Port
CNT002789,SHP002599,20ft,Delivered,Hamburg Port
CNT002790,SHP001000,20ft,Delayed,Durban Port
CNT002791,SHP002590,20ft,Delivered,Los Angeles Port
CNT002792,SHP002048,20ft,Delayed,Los Angeles Port
CNT002793,SHP000774,40ft,In Transit,Lagos Port
CNT002794,SHP000179,Reefer,In Transit,Rotterdam Port
CNT002795,SHP001864,20ft,Delivered,Lagos Port
CNT002796,SHP002891,40ft,In Transit,Singapore Port
CNT002797,SHP002471,Reefer,Delayed,Shanghai Port
CNT002798,SHP001539,Reefer,Delayed,Durban Port
CNT002799,SHP002093,Reefer,In Transit,Singapore Port
CNT002800,SHP001846,20ft,Delayed,Hamburg Port
CNT002801,SHP000547,Reefer,Delayed,Shanghai Port
CNT002802,SHP001155,20ft,Delivered,Los Angeles Port
CNT002803,SHP000599,40ft,In Transit,Hamburg Port
CNT002804,SHP002046,40ft,In Transit,Dubai Port
CNT002805,SHP001273,20ft,In Transit,Singapore Port
CNT002806,SHP000295,20ft,In Transit,Dubai Port
CNT002807,SHP001294,20ft,In Transit,Rotterdam Port
CNT002808,SHP001120,20ft,In Transit,Singapore Port
CNT002809,SHP000588,20ft,In Transit,Rotterdam Port
CNT002810,SHP001862,40ft,Delivered,Dubai Port
CNT002811,SHP000965,40ft,Delayed,Rotterdam Port
CNT002812,SHP002263,Reefer,Delayed,Hamburg Port
CNT002813,SHP001505,40ft,Delayed,Hamburg Port
CNT002814,SHP002765,20ft,Delivered,Singapore Port
CNT002815,SHP002860,40ft,In Transit,Durban Port
CNT002816,SHP000672,20ft,In Transit,Hamburg Port
CNT002817,SHP001371,Reefer,Delayed,Dubai Port
CNT002818,SHP000436,Reefer,Delivered,Dubai Port
CNT002819,SHP000063,20ft,In Transit,Singapore Port
CNT002820,SHP002954,20ft,Delivered,Rotterdam Port
CNT002821,SHP002924,40ft,Delivered,Rotterdam Port
CNT002822,SHP002855,Reefer,Delivered,Los Angeles Port
CNT002823,SHP002468,40ft,In Transit,Hamburg Port
CNT002824,SHP001687,Reefer,Delivered,Dubai Port
CNT002825,SHP001479,20ft,Delivered,Hamburg Port
CNT002826,SHP000175,Reefer,Delivered,Dubai Port
CNT002827,SHP002489,40ft,Delayed,Dubai Port
CNT002828,SHP002896,Reefer,Delivered,Rotterdam Port
CNT002829,SHP000083,40ft,In Transit,Rotterdam Port
CNT002830,SHP000156,40ft,In Transit,Durban Port
CNT002831,SHP000571,Reefer,In Transit,Durban Port
CNT002832,SHP002883,20ft,Delivered,Lagos Port
CNT002833,SHP001804,Reefer,Delivered,Durban Port
CNT002834,SHP000235,40ft,Delivered,Dubai Port
CNT002835,SHP000717,Reefer,Delivered,Dubai Port
CNT002836,SHP001977,40ft,Delivered,Hamburg Port
CNT002837,SHP001440,20ft,In Transit,Singapore Port
CNT002838,SHP002699,Reefer,In Transit,Dubai Port
CNT002839,SHP000276,Reefer,In Transit,Lagos Port
CNT002840,SHP000024,Reefer,In Transit,Lagos Port
CNT002841,SHP000571,40ft,Delayed,Hamburg Port
CNT002842,SHP000429,Reefer,Delivered,Lagos Port
CNT002843,SHP001455,Reefer,Delivered,Los Angeles Port
CNT002844,SHP002835,Reefer,Delivered,Durban Port
CNT002845,SHP002364,Reefer,Delayed,Singapore Port
CNT002846,SHP002952,20ft,Delayed,Durban Port
CNT002847,SHP000512,20ft,Delivered,Rotterdam Port
CNT002848,SHP001871,Reefer,Delivered,Hamburg Port
CNT002849,SHP001978,40ft,Delayed,Rotterdam Port
CNT002850,SHP000496,Reefer,Delivered,Rotterdam Port
CNT002851,SHP000392,20ft,In Transit,Shanghai Port
CNT002852,SHP002469,Reefer,Delayed,Durban Port
CNT002853,SHP000496,Reefer,Delivered,Rotterdam Port
CNT002854,SHP000940,40ft,Delayed,Dubai Port
CNT002855,SHP002589,Reefer,Delivered,Durban Port
CNT002856,SHP001623,40ft,Delivered,Rotterdam Port
CNT002857,SHP001914,40ft,In Transit,Shanghai Port
CNT002858,SHP002746,Reefer,Delivered,Singapore Port
CNT002859,SHP001132,20ft,Delayed,Rotterdam Port
CNT002860,SHP002520,20ft,Delivered,Los Angeles Port
CNT002861,SHP002554,Reefer,Delivered,Dubai Port
CNT002862,SHP002583,Reefer,Delivered,Los Angeles Port
CNT002863,SHP000965,Reefer,Delayed,Hamburg Port
CNT002864,SHP000074,Reefer,In Transit,Hamburg Port
CNT002865,SHP002956,20ft,Delivered,Los Angeles Port
CNT002866,SHP001810,20ft,In Transit,Rotterdam Port
CNT002867,SHP000019,20ft,Delayed,Shanghai Port
CNT002868,SHP001764,40ft,In Transit,Dubai Port
CNT002869,SHP002173,Reefer,In Transit,Los Angeles Port
CNT002870,SHP000666,Reefer,In Transit,Los Angeles Port
CNT002871,SHP002449,20ft,Delayed,Shanghai Port
CNT002872,SHP000829,20ft,Delivered,Hamburg Port
CNT002873,SHP002514,20ft,Delivered,Singapore Port
CNT002874,SHP001245,40ft,In Transit,Shanghai Port
CNT002875,SHP002716,40ft,In Transit,Los Angeles Port
CNT002876,SHP001345,Reefer,In Transit,Los Angeles Port
CNT002877,SHP001018,20ft,Delivered,Dubai Port
CNT002878,SHP001347,Reefer,Delayed,Rotterdam Port
CNT002879,SHP000411,Reefer,Delivered,Shanghai Port
CNT002880,SHP000050,Reefer,Delivered,Singapore Port
CNT002881,SHP000122,Reefer,Delivered,Los Angeles Port
CNT002882,SHP001231,Reefer,In Transit,Shanghai Port
CNT002883,SHP000463,20ft,Delivered,Hamburg Port
CNT002884,SHP002153,Reefer,Delivered,Shanghai Port
CNT002885,SHP001546,Reefer,Delayed,Dubai Port
CNT002886,SHP002100,40ft,Delayed,Dubai Port
CNT002887,SHP002124,20ft,Delivered,Rotterdam Port
CNT002888,SHP002242,Reefer,Delivered,Hamburg Port
CNT002889,SHP002135,20ft,Delayed,Lagos Port
CNT002890,SHP002178,40ft,In Transit,Singapore Port
CNT002891,SHP000123,40ft,Delivered,Shanghai Port
CNT002892,SHP001431,Reefer,In Transit,Singapore Port
