vessel_id,vessel_name,capacity_teu,fuel_consumption_tpd,current_route,status
VSL002198,MSC Aurora,19144,259.21,RTE000005,Docked
VSL002199,Oceanic Titan,3699,153.43,RTE000243,Docked
VSL002200,MSC Aurora,17852,263.06,RTE001515,Active
VSL002201,MSC Aurora,16795,160.88,RTE002050,Docked
VSL002202,Maersk Horizon,4622,183.41,RTE001257,Docked
VSL002203,Oceanic Titan,5836,74.05,RTE000996,Docked
VSL002204,Atlantic Carrier,8758,73.94,RTE001992,Active
VSL002205,MSC Aurora,6819,232.53,RTE000852,Active
VSL002206,Oceanic Titan,12022,179.62,RTE002449,Docked
VSL002207,Atlantic Carrier,12579,254.2,RTE000267,Maintenance
VSL002208,MSC Aurora,16041,146.29,RTE000892,Docked
VSL002209,Evergreen,14975,190.06,RTE001800,Active
VSL002210,Maersk Horizon,9182,285.54,RTE000773,Docked
VSL002211,Maersk Horizon,14565,287.43,RTE001550,Maintenance
VSL002212,Oceanic Titan,12225,179.53,RTE001574,Maintenance
VSL002213,Oceanic Titan,7705,238.78,RTE001340,Docked
VSL002214,Atlantic Carrier,13465,152.39,RTE000789,Active
VSL002215,Evergreen,5083,216.13,RTE001171,Active
VSL002216,Evergreen,19663,275.2,RTE000166,Docked
VSL002217,Oceanic Titan,11409,203.97,RTE001014,Docked
VSL002218,Evergreen,3717,229.94,RTE000964,Maintenance
VSL002219,Evergreen,6153,294.72,RTE000599,Maintenance
VSL002220,Maersk Horizon,9955,105.38,RTE000267,Active
VSL002221,Maersk Horizon,19888,197.71,RTE002439,Maintenance
VSL002222,Atlantic Carrier,5737,155.32,RTE002388,Maintenance
VSL002223,Atlantic Carrier,10309,241.53,RTE001072,Maintenance
VSL002224,Atlantic Carrier,15972,138.46,RTE002828,Maintenance
VSL002225,Atlantic Carrier,14717,152.85,RTE000575,Docked
VSL002226,MSC Aurora,15299,147.63,RTE002938,Maintenance
VSL002227,MSC Aurora,3106,113.01,RTE000446,Active
VSL002228,Evergreen,19875,81.74,RTE002927,Maintenance
VSL002229,MSC Aurora,11086,191.33,RTE000569,Docked
VSL002230,Maersk Horizon,5329,276.55,RTE001736,Active
VSL002231,MSC Aurora,14035,273.61,RTE001474,Maintenance
VSL002232,Atlantic Carrier,2238,223.75,RTE000292,Maintenance
VSL002233,Evergreen,19822,54.51,RTE002086,Docked
VSL002234,MSC Aurora,9109,91.75,RTE002211,Active
VSL002235,Atlantic Carrier,9386,170.96,RTE001692,Docked
VSL002236,Evergreen,14796,108.01,RTE002226,Active
VSL002237,Maersk Horizon,9466,98.62,RTE001570,Maintenance
VSL002238,Evergreen,8471,299.29,RTE001768,Docked
VSL002239,Oceanic Titan,9343,260.3,RTE000004,Active
VSL002240,Maersk Horizon,3185,126.7,RTE002575,Maintenance
VSL002241,Oceanic Titan,7546,143.4,RTE000227,Active
VSL002242,Oceanic Titan,12324,240.22,RTE001602,Docked
VSL002243,Evergreen,12519,278.2,RTE002568,Active
VSL002244,Maersk Horizon,7570,143.01,RTE000718,Active
VSL002245,Oceanic Titan,11892,168.87,RTE000696,Active
VSL002246,Atlantic Carrier,12381,277.56,RTE002461,Maintenance
VSL002247,Atlantic Carrier,12924,85.54,RTE002075,Maintenance
VSL002248,MSC Aurora,2674,296.17,RTE002174,Active
VSL002249,Atlantic Carrier,12317,116.19,RTE002720,Maintenance
VSL002250,MSC Aurora,6655,87.16,RTE002548,Active
VSL002251,Evergreen,18952,56.33,RTE001574,Docked
VSL002252,Atlantic Carrier,11569,216.46,RTE000627,Docked
VSL002253,MSC Aurora,8475,79.62,RTE001865,Docked
VSL002254,Evergreen,3067,104.38,RTE001070,Maintenance
VSL002255,Maersk Horizon,5524,221.54,RTE002146,Maintenance
VSL002256,Oceanic Titan,4279,94.64,RTE000153,Active
VSL002257,Oceanic Titan,9423,140.03,RTE002181,Docked
VSL002258,Oceanic Titan,13568,99.24,RTE002809,Maintenance
VSL002259,Atlantic Carrier,12859,223.84,RTE001403,Maintenance
VSL002260,Evergreen,18576,67.15,RTE001372,Docked
VSL002261,Oceanic Titan,15666,74.87,RTE002356,Active
VSL002262,Maersk Horizon,11784,297.22,RTE002140,Docked
VSL002263,Evergreen,5513,232.49,RTE002532,Docked
VSL002264,Oceanic Titan,6837,181.23,RTE002856,Maintenance
VSL002265,Evergreen,12202,286.74,RTE001652,Active
VSL002266,Atlantic Carrier,19712,257.77,RTE000780,Docked
VSL002267,MSC Aurora,18355,239.24,RTE001731,Active
VSL002268,Oceanic Titan,5572,88.56,RTE002544,Docked
VSL002269,Evergreen,8896,157.87,RTE000167,Active
VSL002270,Atlantic Carrier,10712,147.23,RTE001164,Active
VSL002271,Atlantic Carrier,18387,198.22,RTE000024,Maintenance
VSL002272,Evergreen,5263,234.99,RTE000801,Active
VSL002273,Maersk Horizon,16519,123.28,RTE001720,Active
VSL002274,Oceanic Titan,1246,191.87,RTE001730,Maintenance
VSL002275,Evergreen,9867,88.41,RTE001143,Maintenance
VSL002276,Maersk Horizon,8382,182.9,RTE000340,Docked
VSL002277,Maersk Horizon,15366,156.94,RTE000186,Active
VSL002278,Evergreen,5727,101.92,RTE000899,Maintenance
VSL002279,Maersk Horizon,5654,185.98,RTE000036,Maintenance
VSL002280,Evergreen,11766,272.84,RTE002811,Docked
VSL002281,Maersk Horizon,18827,182.51,RTE001910,Docked
VSL002282,Atlantic Carrier,5811,101.24,RTE001943,Docked
VSL002283,Maersk Horizon,14360,243.2,RTE000378,Docked
VSL002284,Oceanic Titan,19801,241.55,RTE000156,Maintenance
VSL002285,Oceanic Titan,19421,101.8,RTE001147,Active
VSL002286,Maersk Horizon,19886,217.84,RTE001415,Docked
VSL002287,Atlantic Carrier,10363,73.3,RTE002181,Maintenance
VSL002288,Maersk Horizon,11277,270.52,RTE001928,Active
VSL002289,Maersk Horizon,12574,209.52,RTE001611,Docked
VSL002290,Evergreen,8572,132.42,RTE001477,Maintenance
VSL002291,Oceanic Titan,14248,265.29,RTE002095,Docked
VSL002292,Atlantic Carrier,16683,263.19,RTE001092,Docked
VSL002293,Oceanic Titan,12706,204.2,RTE002362,Docked
VSL002294,Oceanic Titan,4640,144.7,RTE002407,Docked
VSL002295,MSC Aurora,3490,202.99,RTE000917,Active
VSL002296,Evergreen,7662,53.44,RTE001295,Docked
VSL002297,Maersk Horizon,15445,249.44,RTE002234,Maintenance
VSL002298,Maersk Horizon,1729,215.03,RTE002720,Docked
VSL002299,Oceanic Titan,10717,273.8,RTE000525,Maintenance
VSL002300,MSC Aurora,19578,284.12,RTE002493,Active
VSL002301,Oceanic Titan,19349,255.72,RTE001654,Maintenance
VSL002302,Evergreen,2204,224.88,RTE002671,Active
VSL002303,Evergreen,4807,100.14,RTE001099,Maintenance
VSL002304,Maersk Horizon,17811,180.02,RTE000261,Docked
VSL002305,Atlantic Carrier,5541,251.58,RTE001511,Maintenance
VSL002306,MSC Aurora,10319,254.67,RTE002023,Docked
VSL002307,Atlantic Carrier,1250,72.23,RTE000045,Maintenance
VSL002308,Maersk Horizon,17175,247.48,RTE000513,Docked
VSL002309,MSC Aurora,11836,98.24,RTE000470,Active
VSL002310,Maersk Horizon,4951,150.02,RTE001428,Active
VSL002311,Oceanic Titan,8968,111.06,RTE000184,Maintenance
VSL002312,MSC Aurora,11834,75.52,RTE001805,Docked
VSL002313,Atlantic Carrier,19821,178.87,RTE002094,Docked
VSL002314,Evergreen,5203,66.87,RTE000560,Maintenance
VSL002315,Oceanic Titan,6429,72.07,RTE002210,Active
VSL002316,Maersk Horizon,11374,250.11,RTE000432,Maintenance
VSL002317,Maersk Horizon,15921,190.29,RTE002629,Active
VSL002318,Maersk Horizon,7742,266.04,RTE000968,Active
VSL002319,Maersk Horizon,1988,109.95,RTE000691,Active
VSL002320,Maersk Horizon,4657,269.58,RTE001396,Maintenance
VSL002321,Evergreen,11961,127.55,RTE002731,Docked
VSL002322,Evergreen,17141,212.22,RTE001750,Active
VSL002323,Maersk Horizon,9316,228.8,RTE002452,Active
VSL002324,Maersk Horizon,14332,71.59,RTE002675,Docked
VSL002325,Oceanic Titan,13795,272.3,RTE002910,Docked
VSL002326,MSC Aurora,15883,211.06,RTE000651,Active
VSL002327,Maersk Horizon,8181,284.55,RTE000128,Docked
VSL002328,Maersk Horizon,19672,235.44,RTE001401,Docked
VSL002329,MSC Aurora,17636,154.51,RTE000898,Active
VSL002330,Evergreen,13120,109.79,RTE002730,Active
VSL002331,Atlantic Carrier,17471,140.98,RTE000892,Active
VSL002332,Maersk Horizon,9324,224.29,RTE000600,Active
VSL002333,Maersk Horizon,16614,211.24,RTE001316,Active
VSL002334,MSC Aurora,3262,289.7,RTE000126,Active
VSL002335,MSC Aurora,13722,192.08,RTE000583,Maintenance
VSL002336,Maersk Horizon,14760,130.23,RTE002441,Active
VSL002337,Maersk Horizon,2488,151.73,RTE002103,Maintenance
VSL002338,Evergreen,8643,265.7,RTE002883,Docked
VSL002339,Atlantic Carrier,8824,279.83,RTE002693,Maintenance
VSL002340,Evergreen,7884,67.5,RTE000847,Docked
VSL002341,MSC Aurora,10859,297.99,RTE002470,Maintenance
VSL002342,Maersk Horizon,11726,121.28,RTE000655,Active
VSL002343,Oceanic Titan,18512,182.9,RTE000880,Active
VSL002344,Evergreen,7313,66.27,RTE002618,Active
VSL002345,Evergreen,13986,245.14,RTE000306,Active
VSL002346,Atlantic Carrier,11617,62.6,RTE002748,Active
VSL002347,Oceanic Titan,4762,295.48,RTE002808,Active
VSL002348,Evergreen,8716,80.47,RTE002048,Maintenance
VSL002349,Atlantic Carrier,8822,262.31,RTE000008,Docked
VSL002350,Evergreen,16140,82.06,RTE001142,Docked
VSL002351,Oceanic Titan,16546,78.11,RTE002763,Active
VSL002352,Atlantic Carrier,4383,57.49,RTE002763,Docked
VSL002353,Oceanic Titan,8066,181.86,RTE001136,Active
VSL002354,Evergreen,5743,188.93,RTE001363,Maintenance
VSL002355,Oceanic Titan,18619,271.39,RTE000487,Maintenance
VSL002356,Oceanic Titan,8108,295.43,RTE000414,Maintenance
VSL002357,Maersk Horizon,1398,272.61,RTE000726,Active
VSL002358,Atlantic Carrier,1069,185.52,RTE000209,Docked
VSL002359,Evergreen,2127,150.46,RTE000633,Maintenance
VSL002360,Maersk Horizon,13114,194.97,RTE001641,Maintenance
VSL002361,Oceanic Titan,1357,53.66,RTE001834,Docked
VSL002362,MSC Aurora,4312,205.55,RTE002934,Docked
VSL002363,Oceanic Titan,4582,153.75,RTE001945,Active
VSL002364,Evergreen,12442,101.61,RTE001271,Maintenance
VSL002365,MSC Aurora,8587,209.76,RTE000026,Active
VSL002366,Evergreen,13192,96.77,RTE001036,Active
VSL002367,Maersk Horizon,3504,225.04,RTE001854,Active
VSL002368,Evergreen,10403,199.37,RTE001724,Maintenance
VSL002369,Atlantic Carrier,9716,56.25,RTE001834,Active
VSL002370,Maersk Horizon,2845,288.48,RTE002652,Maintenance
VSL002371,MSC Aurora,8246,268.58,RTE002330,Maintenance
VSL002372,MSC Aurora,15862,293.71,RTE000148,Docked
VSL002373,Oceanic Titan,9497,98.14,RTE001408,Maintenance
VSL002374,Atlantic Carrier,18757,62.37,RTE001317,Maintenance
VSL002375,Oceanic Titan,9815,68.04,RTE002770,Docked
VSL002376,Atlantic Carrier,8226,106.55,RTE001080,Docked
VSL002377,Oceanic Titan,9892,181.77,RTE000328,Maintenance
VSL002378,Oceanic Titan,13599,195.07,RTE000075,Maintenance
VSL002379,Oceanic Titan,15773,299.78,RTE000704,Docked
VSL002380,Maersk Horizon,19576,210.92,RTE000032,Maintenance
VSL002381,Atlantic Carrier,19986,119.19,RTE000834,Active
VSL002382,MSC Aurora,19201,108.24,RTE001379,Docked
VSL002383,Evergreen,1197,98.03,RTE000997,Maintenance
VSL002384,MSC Aurora,10635,53.36,RTE001054,Maintenance
VSL002385,Atlantic Carrier,19981,181.97,RTE002114,Active
VSL002386,Evergreen,11154,214.25,RTE002872,Active
VSL002387,Evergreen,16432,115.38,RTE001715,Docked
VSL002388,Evergreen,19502,217.31,RTE000767,Maintenance
VSL002389,Maersk Horizon,2747,125.7,RTE001145,Active
VSL002390,Oceanic Titan,8233,55.04,RTE001770,Maintenance
VSL002391,Evergreen,18470,80.99,RTE002559,Maintenance
VSL002392,Oceanic Titan,17741,162.61,RTE000775,Maintenance
VSL002393,Oceanic Titan,1190,214.4,RTE002486,Docked
VSL002394,Oceanic Titan,16195,172.89,RTE002906,Active
VSL002395,Atlantic Carrier,3070,89.35,RTE000171,Maintenance
VSL002396,Oceanic Titan,18537,192.32,RTE002183,Active
VSL002397,Oceanic Titan,4675,141.05,RTE002168,Maintenance
VSL002398,Oceanic Titan,1007,289.1,RTE001994,Docked
VSL002399,Atlantic Carrier,4511,296.1,RTE001087,Active
VSL002400,Oceanic Titan,15571,242.46,RTE002452,Docked
VSL002401,Oceanic Titan,3624,299.66,RTE001766,Active
VSL002402,MSC Aurora,15171,95.17,RTE001263,Docked
VSL002403,Maersk Horizon,9155,93.39,RTE000420,Active
VSL002404,Atlantic Carrier,17368,134.69,RTE002152,Docked
VSL002405,Maersk Horizon,11370,78.72,RTE000373,Maintenance
VSL002406,Oceanic Titan,2790,238.03,RTE002119,Maintenance
VSL002407,Oceanic Titan,19219,149.2,RTE000663,Docked
VSL002408,Oceanic Titan,14928,212.97,RTE002198,Maintenance
VSL002409,Oceanic Titan,12748,158.85,RTE002817,Maintenance
VSL002410,Maersk Horizon,15387,71.03,RTE002128,Docked
VSL002411,Evergreen,18096,91.07,RTE002278,Maintenance
VSL002412,Maersk Horizon,5020,260.13,RTE001326,Maintenance
VSL002413,MSC Aurora,15412,242.15,RTE002436,Maintenance
VSL002414,Atlantic Carrier,11585,299.35,RTE002015,Maintenance
VSL002415,Atlantic Carrier,3043,90.9,RTE001640,Docked
VSL002416,Evergreen,3413,272.02,RTE001272,Docked
VSL002417,Oceanic Titan,18547,286.16,RTE000039,Active
VSL002418,Oceanic Titan,9644,199.15,RTE002510,Docked
VSL002419,Oceanic Titan,16637,145.1,RTE001445,Active
VSL002420,Oceanic Titan,1924,264.77,RTE002680,Docked
VSL002421,Atlantic Carrier,2456,52.15,RTE000617,Active
VSL002422,Oceanic Titan,3760,123.39,RTE002589,Docked
VSL002423,Oceanic Titan,17426,125.39,RTE002381,Maintenance
VSL002424,MSC Aurora,10511,298.33,RTE000440,Docked
VSL002425,Atlantic Carrier,1107,162.03,RTE002948,Active
VSL002426,Oceanic Titan,15581,283.95,RTE002559,Docked
VSL002427,Maersk Horizon,14028,182.92,RTE002406,Active
VSL002428,Oceanic Titan,16875,187.23,RTE002905,Active
VSL002429,MSC Aurora,3871,80.0,RTE001559,Active
VSL002430,Maersk Horizon,18493,275.08,RTE001421,Docked
VSL002431,Atlantic Carrier,17617,212.73,RTE000625,Maintenance
VSL002432,Maersk Horizon,7869,158.96,RTE001643,Maintenance
VSL002433,MSC Aurora,9157,217.18,RTE000965,Docked
VSL002434,Maersk Horizon,12130,114.79,RTE002066,Docked
VSL002435,Evergreen,18420,124.58,RTE001026,Active
VSL002436,Maersk Horizon,8832,158.92,RTE000825,Active
VSL002437,Evergreen,18351,212.52,RTE000183,Active
VSL002438,MSC Aurora,17907,186.39,RTE001565,Docked
VSL002439,Oceanic Titan,7545,235.34,RTE001094,Active
VSL002440,Maersk Horizon,13100,167.16,RTE002829,Docked
VSL002441,Evergreen,6758,74.94,RTE000434,Active
VSL002442,Maersk Horizon,9042,192.97,RTE000309,Active
VSL002443,Oceanic Titan,1588,291.83,RTE001516,Maintenance
VSL002444,Evergreen,7849,77.65,RTE000292,Active
VSL002445,Oceanic Titan,14146,276.94,RTE002483,Maintenance
VSL002446,Maersk Horizon,7635,67.13,RTE001100,Active
VSL002447,Maersk Horizon,6609,289.68,RTE001316,Maintenance
VSL002448,Maersk Horizon,12067,129.02,RTE002884,Maintenance
VSL002449,Atlantic Carrier,18088,148.38,RTE000475,Active
VSL002450,MSC Aurora,7902,76.32,RTE002800,Maintenance
VSL002451,Maersk Horizon,14846,201.49,RTE000890,Active
VSL002452,Evergreen,3197,227.14,RTE000231,Docked
VSL002453,Maersk Horizon,19910,237.88,RTE000195,Active
VSL002454,Oceanic Titan,3091,133.07,RTE002590,Maintenance
VSL002455,Evergreen,8575,198.93,RTE001342,Docked
VSL002456,Maersk Horizon,12871,92.3,RTE001306,Maintenance
VSL002457,MSC Aurora,1081,260.08,RTE001217,Active
VSL002458,Evergreen,19207,138.28,RTE001254,Docked
VSL002459,Atlantic Carrier,8871,205.45,RTE002018,Docked
VSL002460,Evergreen,14561,55.23,RTE000763,Docked
VSL002461,Evergreen,3748,179.01,RTE002468,Active
VSL002462,MSC Aurora,12965,273.14,RTE001691,Active
VSL002463,MSC Aurora,5790,298.16,RTE001571,Maintenance
VSL002464,Oceanic Titan,4603,141.41,RTE001172,Docked
VSL002465,Maersk Horizon,3958,271.94,RTE000565,Docked
VSL002466,MSC Aurora,1974,166.02,RTE002920,Maintenance
VSL002467,Evergreen,2741,91.31,RTE001071,Docked
VSL002468,MSC Aurora,12633,109.04,RTE001951,Maintenance
VSL002469,Evergreen,15821,255.32,RTE002961,Active
VSL002470,Maersk Horizon,11334,132.7,RTE001215,Maintenance
VSL002471,MSC Aurora,11670,130.25,RTE002654,Docked
VSL002472,MSC Aurora,1704,196.83,RTE002421,Docked
VSL002473,Oceanic Titan,5460,256.84,RTE000636,Docked
VSL002474,Atlantic Carrier,18601,217.52,RTE001343,Docked
VSL002475,Oceanic Titan,13877,229.74,RTE001926,Docked
VSL002476,MSC Aurora,17928,173.66,RTE002218,Active
VSL002477,Atlantic Carrier,19526,224.58,RTE001816,Maintenance
VSL002478,Maersk Horizon,16814,243.64,RTE001097,Active
VSL002479,MSC Aurora,4157,262.72,RTE002758,Active
VSL002480,Evergreen,13964,209.21,RTE002073,Maintenance
VSL002481,Oceanic Titan,5774,204.35,RTE001194,Maintenance
VSL002482,Maersk Horizon,9500,296.79,RTE002752,Active
VSL002483,MSC Aurora,12368,286.16,RTE002042,Docked
VSL002484,Maersk Horizon,19574,68.37,RTE002818,Maintenance
VSL002485,Atlantic Carrier,18147,276.33,RTE002471,Maintenance
VSL002486,MSC Aurora,19496,200.45,RTE000561,Maintenance
VSL002487,Oceanic Titan,19169,215.23,RTE001805,Maintenance
VSL002488,Maersk Horizon,3052,252.64,RTE002388,Docked
VSL002489,Evergreen,19415,292.47,RTE001885,Docked
VSL002490,Oceanic Titan,12381,153.02,RTE001046,Active
VSL002491,Maersk Horizon,9959,237.83,RTE001439,Docked
VSL002492,Atlantic Carrier,5153,56.15,RTE001869,Docked
VSL002493,Oceanic Titan,1136,292.88,RTE000129,Docked
VSL002494,Maersk Horizon,13047,175.24,RTE000481,Active
VSL002495,Maersk Horizon,11646,289.94,RTE002919,Maintenance
VSL002496,MSC Aurora,6459,226.87,RTE000444,Docked
VSL002497,Evergreen,7991,97.86,RTE000107,Maintenance
VSL002498,Maersk Horizon,16092,176.12,RTE000728,Maintenance
VSL002499,Atlantic Carrier,2819,199.69,RTE001938,Active
VSL002500,MSC Aurora,15865,198.79,RTE002581,Docked
VSL002501,Evergreen,12005,102.77,RTE000107,Active
VSL002502,Evergreen,19022,252.88,RTE002389,Docked
VSL002503,Evergreen,12664,54.48,RTE002618,Active
VSL002504,Evergreen,4496,207.44,RTE000392,Docked
VSL002505,Atlantic Carrier,15363,185.84,RTE002868,Docked
VSL002506,MSC Aurora,13494,191.62,RTE002245,Active
VSL002507,Oceanic Titan,1128,176.79,RTE000111,Active
VSL002508,Maersk Horizon,8201,99.49,RTE001866,Maintenance
VSL002509,Maersk Horizon,12187,274.7,RTE001619,Docked
VSL002510,Maersk Horizon,17924,99.28,RTE002607,Active
VSL002511,Oceanic Titan,19189,148.38,RTE002610,Active
VSL002512,Atlantic Carrier,2206,266.48,RTE000027,Docked
VSL002513,Evergreen,5698,193.55,RTE001230,Active
VSL002514,Maersk Horizon,10318,241.17,RTE002584,Docked
VSL002515,MSC Aurora,18870,275.57,RTE001279,Active
VSL002516,Atlantic Carrier,1480,235.36,RTE000279,Maintenance
VSL002517,Atlantic Carrier,9976,118.17,RTE000494,Maintenance
VSL002518,Oceanic Titan,3815,174.81,RTE002204,Docked
VSL002519,MSC Aurora,16834,291.51,RTE001532,Active
VSL002520,Atlantic Carrier,18523,108.06,RTE000114,Maintenance
VSL002521,Maersk Horizon,10338,291.73,RTE000221,Maintenance
VSL002522,MSC Aurora,6573,198.88,RTE002474,Maintenance
VSL002523,MSC Aurora,15815,61.12,RTE000988,Docked
VSL002524,Maersk Horizon,2972,230.4,RTE001928,Active
VSL002525,Evergreen,2961,293.79,RTE002238,Active
VSL002526,Oceanic Titan,6837,182.07,RTE002534,Docked
VSL002527,Maersk Horizon,2332,187.84,RTE002334,Active
VSL002528,Atlantic Carrier,12456,148.17,RTE002136,Maintenance
VSL002529,Oceanic Titan,14596,298.57,RTE002280,Docked
VSL002530,Atlantic Carrier,15726,283.91,RTE000643,Maintenance
VSL002531,Atlantic Carrier,6088,197.72,RTE001835,Docked
VSL002532,Evergreen,2949,172.16,RTE000694,Maintenance
VSL002533,Maersk Horizon,11777,133.33,RTE000320,Docked
VSL002534,Evergreen,2589,270.94,RTE000809,Active
VSL002535,Atlantic Carrier,9899,174.94,RTE001731,Active
VSL002536,Oceanic Titan,3794,273.54,RTE000039,Maintenance
VSL002537,Maersk Horizon,6199,203.34,RTE002241,Maintenance
VSL002538,Oceanic Titan,1506,140.89,RTE002789,Docked
VSL002539,Maersk Horizon,19911,123.58,RTE000949,Maintenance
VSL002540,Oceanic Titan,9715,250.72,RTE000085,Maintenance
VSL002541,Maersk Horizon,16499,193.91,RTE002826,Maintenance
VSL002542,MSC Aurora,1982,283.22,RTE002953,Docked
VSL002543,Maersk Horizon,17897,251.92,RTE002203,Active
VSL002544,Atlantic Carrier,4630,144.56,RTE000850,Maintenance
VSL002545,Maersk Horizon,15846,75.13,RTE000265,Active
VSL002546,Maersk Horizon,12056,257.52,RTE001815,Active
VSL002547,MSC Aurora,9774,278.76,RTE002276,Docked
VSL002548,Maersk Horizon,4597,114.86,RTE000428,Docked
VSL002549,Maersk Horizon,19198,176.19,RTE002499,Active
VSL002550,MSC Aurora,9894,89.43,RTE001770,Active
VSL002551,Evergreen,2499,54.75,RTE000670,Docked
VSL002552,Maersk Horizon,5713,100.46,RTE002129,Active
VSL002553,Oceanic Titan,8312,148.03,RTE002159,Active
VSL002554,Oceanic Titan,6971,167.71,RTE001500,Docked
VSL002555,Maersk Horizon,13805,167.85,RTE000582,Docked
VSL002556,MSC Aurora,13518,59.86,RTE000268,Active
VSL002557,Maersk Horizon,4163,236.49,RTE000028,Docked
VSL002558,Evergreen,1400,133.37,RTE001573,Active
VSL002559,Maersk Horizon,12664,283.3,RTE002458,Active
VSL002560,Oceanic Titan,17149,116.17,RTE001111,Docked
VSL002561,Evergreen,5994,167.7,RTE002058,Docked
VSL002562,Maersk Horizon,15934,73.0,RTE000996,Docked
VSL002563,Oceanic Titan,6566,153.91,RTE001604,Maintenance
VSL002564,Maersk Horizon,11158,112.75,RTE001547,Maintenance
VSL002565,Maersk Horizon,12166,158.14,RTE000185,Active
VSL002566,Atlantic Carrier,7134,160.86,RTE000791,Maintenance
VSL002567,Oceanic Titan,3794,92.53,RTE002410,Active
VSL002568,Oceanic Titan,2204,103.13,RTE000099,Docked
VSL002569,Oceanic Titan,12916,168.25,RTE001619,Maintenance
VSL002570,Oceanic Titan,11908,76.64,RTE001298,Maintenance
VSL002571,Maersk Horizon,18865,156.86,RTE002105,Active
VSL002572,Atlantic Carrier,14768,194.65,RTE002793,Active
VSL002573,Atlantic Carrier,14640,93.97,RTE001859,Active
VSL002574,Atlantic Carrier,1628,186.21,RTE000030,Maintenance
VSL002575,Evergreen,12013,173.02,RTE000103,Maintenance
VSL002576,Maersk Horizon,19784,270.63,RTE002105,Docked
VSL002577,Evergreen,18213,64.51,RTE001104,Active
VSL002578,Atlantic Carrier,18340,90.89,RTE000766,Maintenance
VSL002579,MSC Aurora,18308,225.99,RTE002436,Active
VSL002580,Atlantic Carrier,1215,70.08,RTE001456,Maintenance
VSL002581,MSC Aurora,1687,247.21,RTE000249,Maintenance
VSL002582,Atlantic Carrier,2198,293.21,RTE000075,Docked
VSL002583,Evergreen,10011,240.83,RTE001181,Active
VSL002584,Maersk Horizon,16414,88.46,RTE002294,Docked
VSL002585,Atlantic Carrier,13390,173.35,RTE002560,Maintenance
VSL002586,Atlantic Carrier,15255,159.89,RTE000492,Maintenance
VSL002587,MSC Aurora,11667,263.27,RTE002281,Maintenance
VSL002588,Evergreen,5689,246.83,RTE002845,Active
VSL002589,Oceanic Titan,16962,124.83,RTE001152,Maintenance
VSL002590,Atlantic Carrier,8952,125.38,RTE000594,Active
VSL002591,Oceanic Titan,9836,50.13,RTE000345,Maintenance
VSL002592,Evergreen,5694,191.88,RTE001271,Active
VSL002593,Atlantic Carrier,17976,52.92,RTE002227,Active
VSL002594,Atlantic Carrier,9015,181.98,RTE000456,Docked
VSL002595,Maersk Horizon,1660,242.19,RTE000300,Maintenance
VSL002596,Maersk Horizon,10484,76.84,RTE002430,Maintenance
VSL002597,Maersk Horizon,8368,250.91,RTE000423,Maintenance
VSL002598,Evergreen,4241,73.26,RTE001619,Active
VSL002599,Oceanic Titan,18449,82.77,RTE000135,Maintenance
VSL002600,Atlantic Carrier,13738,246.67,RTE002486,Maintenance
VSL002601,Evergreen,16655,75.24,RTE002034,Docked
VSL002602,Oceanic Titan,8339,297.6,RTE001295,Active
VSL002603,Evergreen,7650,93.24,RTE002678,Active
VSL002604,Oceanic Titan,10376,111.78,RTE000092,Active
VSL002605,Atlantic Carrier,19738,284.24,RTE001461,Active
VSL002606,Oceanic Titan,13262,132.61,RTE002669,Active
VSL002607,Evergreen,11586,163.39,RTE000309,Active
VSL002608,Oceanic Titan,11445,263.84,RTE002646,Maintenance
VSL002609,MSC Aurora,16459,268.32,RTE000093,Docked
VSL002610,MSC Aurora,13499,232.96,RTE000532,Active
VSL002611,Atlantic Carrier,13357,137.03,RTE002592,Active
VSL002612,Evergreen,6128,89.65,RTE000992,Active
VSL002613,Atlantic Carrier,8377,71.31,RTE001070,Docked
VSL002614,Evergreen,9697,252.27,RTE000815,Docked
VSL002615,Maersk Horizon,13925,230.24,RTE002724,Docked
VSL002616,Atlantic Carrier,2850,168.31,RTE000707,Active
VSL002617,Atlantic Carrier,9148,162.6,RTE002962,Maintenance
VSL002618,Atlantic Carrier,5302,264.78,RTE001176,Docked
VSL002619,Maersk Horizon,17047,70.67,RTE002112,Maintenance
VSL002620,Evergreen,5129,279.14,RTE002075,Active
VSL002621,Maersk Horizon,2694,248.7,RTE002632,Active
VSL002622,MSC Aurora,10292,160.62,RTE002531,Maintenance
VSL002623,Oceanic Titan,15366,66.52,RTE001576,Maintenance
VSL002624,MSC Aurora,3505,269.53,RTE000460,Docked
VSL002625,MSC Aurora,1364,220.61,RTE000403,Maintenance
VSL002626,Evergreen,7672,136.41,RTE002328,Maintenance
VSL002627,Maersk Horizon,18755,187.98,RTE000453,Docked
VSL002628,Oceanic Titan,16309,82.91,RTE002040,Active
VSL002629,Evergreen,19494,232.05,RTE002101,Active
VSL002630,Evergreen,1623,85.76,RTE002436,Docked
VSL002631,Oceanic Titan,6341,105.24,RTE002254,Maintenance
VSL002632,Maersk Horizon,9697,114.12,RTE000422,Docked
VSL002633,Atlantic Carrier,18354,293.42,RTE000309,Maintenance
VSL002634,MSC Aurora,10576,161.4,RTE000565,Docked
VSL002635,MSC Aurora,14679,77.47,RTE001091,Active
VSL002636,Maersk Horizon,1683,281.17,RTE000560,Docked
