route_id,origin_port,destination_port,distance_km,average_time_days,fuel_cost
RTE002233,Hamburg Port,Lagos Port,16749,33,9398.43
RTE002234,Dubai Port,Durban Port,6122,30,43294.19
RTE002235,Durban Port,Dubai Port,3995,3,35984.24
RTE002236,Singapore Port,Shanghai Port,15373,15,38659.98
RTE002237,Los Angeles Port,Durban Port,5626,18,32083.12
RTE002238,Hamburg Port,Durban Port,11996,15,2906.27
RTE002239,Dubai Port,Singapore Port,16422,2,45663.44
RTE002240,Durban Port,Dubai Port,917,10,12731.75
RTE002241,Hamburg Port,Rotterdam Port,11408,5,37936.12
RTE002242,Lagos Port,Singapore Port,14762,4,9872.79
RTE002243,Singapore Port,Los Angeles Port,4669,13,15543.43
RTE002244,Shanghai Port,Durban Port,8249,12,33736.6
RTE002245,Los Angeles Port,Los Angeles Port,15442,23,39949.76
RTE002246,Shanghai Port,Lagos Port,8795,19,43684.69
RTE002247,Singapore Port,Hamburg Port,911,3,35311.24
RTE002248,Durban Port,Durban Port,7163,5,20489.64
RTE002249,Dubai Port,Durban Port,16362,17,36971.12
RTE002250,Los Angeles Port,Durban Port,4563,11,22441.01
RTE002251,Los Angeles Port,Los Angeles Port,15296,27,15862.21
RTE002252,Los Angeles Port,Lagos Port,5967,33,28850.64
RTE002253,Dubai Port,Dubai Port,18306,34,44945.42
RTE002254,Durban Port,Durban Port,4222,37,16598.22
RTE002255,Shanghai Port,Dubai Port,3295,10,34596.47
RTE002256,Los Angeles Port,Durban Port,13062,23,44126.57
RTE002257,Los Angeles Port,Shanghai Port,3702,28,25845.31
RTE002258,Los Angeles Port,Los Angeles Port,19316,29,21792.63
RTE002259,Shanghai Port,Hamburg Port,1674,28,42959.89
RTE002260,Singapore Port,Dubai Port,15470,25,15405.83
RTE002261,Hamburg Port,Dubai Port,14817,5,38586.2
RTE002262,Lagos Port,Singapore Port,13468,15,36393.03
RTE002263,Los Angeles Port,Rotterdam Port,2790,20,41110.56
RTE002264,Singapore Port,Hamburg Port,5462,15,38289.57
RTE002265,Durban Port,Singapore Port,18516,14,46036.39
RTE002266,Lagos Port,Hamburg Port,10623,17,22972.33
RTE002267,Rotterdam Port,Dubai Port,9447,33,27015.05
RTE002268,Lagos Port,Lagos Port,1693,31,3764.1
RTE002269,Hamburg Port,Los Angeles Port,18544,8,10283.42
RTE002270,Los Angeles Port,Los Angeles Port,6536,3,12018.96
RTE002271,Durban Port,Lagos Port,7817,35,38928.33
RTE002272,Hamburg Port,Dubai Port,7878,39,27904.36
RTE002273,Lagos Port,Singapore Port,13371,34,10403.61
RTE002274,Rotterdam Port,Los Angeles Port,9768,14,31970.95
RTE002275,Singapore Port,Shanghai Port,4873,16,1057.12
RTE002276,Los Angeles Port,Shanghai Port,19433,34,49847.98
RTE002277,Shanghai Port,Hamburg Port,1500,16,30077.29
RTE002278,Singapore Port,Shanghai Port,8440,28,46771.44
RTE002279,Los Angeles Port,Lagos Port,12719,21,49264.94
RTE002280,Hamburg Port,Singapore Port,17425,3,9779.38
RTE002281,Los Angeles Port,Lagos Port,5034,36,40837.65
RTE002282,Rotterdam Port,Singapore Port,18179,20,21259.48
RTE002283,Lagos Port,Dubai Port,3063,22,1650.29
RTE002284,Rotterdam Port,Lagos Port,8541,35,3880.11
RTE002285,Lagos Port,Durban Port,18076,27,36986.95
RTE002286,Rotterdam Port,Rotterdam Port,12118,31,20408.92
RTE002287,Dubai Port,Hamburg Port,15627,6,8786.71
RTE002288,Dubai Port,Durban Port,18795,8,43463.61
RTE002289,Hamburg Port,Shanghai Port,18613,18,7082.66
RTE002290,Shanghai Port,Shanghai Port,10647,25,40955.23
RTE002291,Lagos Port,Shanghai Port,4649,2,15108.95
RTE002292,Lagos Port,Dubai Port,939,2,6878.29
RTE002293,Hamburg Port,Los Angeles Port,3348,16,24791.74
RTE002294,Singapore Port,Durban Port,10602,2,46644.34
RTE002295,Los Angeles Port,Rotterdam Port,5167,8,1937.52
RTE002296,Lagos Port,Durban Port,3493,34,32995.17
RTE002297,Rotterdam Port,Hamburg Port,12297,4,24417.21
RTE002298,Shanghai Port,Rotterdam Port,5715,30,11446.7
RTE002299,Lagos Port,Lagos Port,16533,10,31254.77
RTE002300,Singapore Port,Shanghai Port,4616,37,10114.78
RTE002301,Rotterdam Port,Hamburg Port,15029,12,8202.61
RTE002302,Singapore Port,Lagos Port,3647,26,32591.28
RTE002303,Shanghai Port,Singapore Port,14442,34,49962.48
RTE002304,Durban Port,Shanghai Port,5766,20,26595.43
RTE002305,Dubai Port,Dubai Port,17319,39,11759.45
RTE002306,Rotterdam Port,Los Angeles Port,15970,8,30550.5
RTE002307,Dubai Port,Lagos Port,13332,16,41519.35
RTE002308,Dubai Port,Los Angeles Port,5938,38,33329.86
RTE002309,Dubai Port,Singapore Port,18583,24,4949.39
RTE002310,Rotterdam Port,Los Angeles Port,17802,24,5744.89
RTE002311,Durban Port,Singapore Port,5430,6,36718.44
RTE002312,Hamburg Port,Hamburg Port,4092,22,3386.42
RTE002313,Rotterdam Port,Hamburg Port,3725,25,17485.37
RTE002314,Shanghai Port,Hamburg Port,14248,9,45862.91
RTE002315,Durban Port,Rotterdam Port,14408,12,26819.58
RTE002316,Los Angeles Port,Dubai Port,11040,34,24867.97
RTE002317,Rotterdam Port,Los Angeles Port,16321,23,30632.8
RTE002318,Shanghai Port,Durban Port,19772,24,46086.52
RTE002319,Shanghai Port,Shanghai Port,14056,27,42625.9
RTE002320,Shanghai Port,Lagos Port,3069,31,24841.36
RTE002321,Lagos Port,Singapore Port,8601,39,47431.07
RTE002322,Dubai Port,Dubai Port,12024,2,7722.71
RTE002323,Shanghai Port,Hamburg Port,1347,11,30459.35
RTE002324,Dubai Port,Shanghai Port,8544,20,15478.64
RTE002325,Lagos Port,Dubai Port,14456,14,6259.13
RTE002326,Durban Port,Rotterdam Port,4244,36,10189.83
RTE002327,Lagos Port,Dubai Port,2812,20,36887.89
RTE002328,Durban Port,Lagos Port,5856,32,11643.96
RTE002329,Dubai Port,Shanghai Port,5764,29,17231.54
RTE002330,Rotterdam Port,Rotterdam Port,4888,2,8594.0
RTE002331,Durban Port,Shanghai Port,1128,22,12842.33
RTE002332,Lagos Port,Singapore Port,15141,26,2938.87
RTE002333,Hamburg Port,Lagos Port,6128,30,30383.94
RTE002334,Lagos Port,Los Angeles Port,7495,19,13471.41
RTE002335,Lagos Port,Singapore Port,4499,18,40968.51
RTE002336,Shanghai Port,Singapore Port,16205,10,5178.36
RTE002337,Lagos Port,Rotterdam Port,16453,39,43614.94
RTE002338,Singapore Port,Durban Port,3063,37,45797.21
RTE002339,Los Angeles Port,Hamburg Port,18455,21,4881.27
RTE002340,Durban Port,Lagos Port,1752,12,19605.31
RTE002341,Rotterdam Port,Hamburg Port,16751,5,2390.57
RTE002342,Durban Port,Lagos Port,18380,24,11425.19
RTE002343,Lagos Port,Los Angeles Port,1294,22,1331.08
RTE002344,Durban Port,Lagos Port,8264,13,28378.31
RTE002345,Singapore Port,Hamburg Port,15488,39,19864.91
RTE002346,Shanghai Port,Dubai Port,14457,30,43998.84
RTE002347,Los Angeles Port,Singapore Port,10160,25,40783.14
RTE002348,Singapore Port,Hamburg Port,581,16,7658.84
RTE002349,Dubai Port,Dubai Port,3087,5,19868.52
RTE002350,Los Angeles Port,Durban Port,17303,20,34428.94
RTE002351,Rotterdam Port,Durban Port,4098,8,34288.88
RTE002352,Singapore Port,Durban Port,6800,21,37872.71
RTE002353,Dubai Port,Durban Port,14443,17,16887.61
RTE002354,Durban Port,Singapore Port,8814,27,39753.27
RTE002355,Rotterdam Port,Singapore Port,12472,34,36630.02
RTE002356,Dubai Port,Los Angeles Port,8667,11,11660.76
RTE002357,Hamburg Port,Hamburg Port,5022,25,18329.44
RTE002358,Dubai Port,Singapore Port,14710,11,33401.46
RTE002359,Durban Port,Dubai Port,18268,28,4620.04
RTE002360,Singapore Port,Hamburg Port,6052,4,18044.24
RTE002361,Rotterdam Port,Singapore Port,7073,33,41784.84
RTE002362,Singapore Port,Hamburg Port,14185,12,4177.8
RTE002363,Singapore Port,Singapore Port,9569,8,41346.94
RTE002364,Shanghai Port,Durban Port,18055,2,27200.2
RTE002365,Singapore Port,Shanghai Port,3627,15,6097.99
RTE002366,Rotterdam Port,Los Angeles Port,19755,9,40481.33
RTE002367,Rotterdam Port,Dubai Port,3000,38,10426.48
RTE002368,Hamburg Port,Lagos Port,18027,20,4963.81
RTE002369,Hamburg Port,Los Angeles Port,4434,20,47148.1
RTE002370,Hamburg Port,Shanghai Port,11283,17,12526.11
RTE002371,Singapore Port,Singapore Port,19147,33,49784.29
RTE002372,Shanghai Port,Hamburg Port,5533,15,41311.1
RTE002373,Dubai Port,Hamburg Port,5683,30,48357.24
RTE002374,Los Angeles Port,Dubai Port,7799,36,10550.12
RTE002375,Singapore Port,Dubai Port,13114,24,19932.84
RTE002376,Hamburg Port,Dubai Port,3171,11,18164.8
RTE002377,Lagos Port,Dubai Port,14014,10,49145.53
RTE002378,Lagos Port,Rotterdam Port,4503,20,4747.04
RTE002379,Singapore Port,Durban Port,16406,14,34690.28
RTE002380,Dubai Port,Singapore Port,19894,7,17552.65
RTE002381,Shanghai Port,Rotterdam Port,5243,26,24086.03
RTE002382,Lagos Port,Dubai Port,13154,16,46569.87
RTE002383,Dubai Port,Durban Port,19220,20,20418.11
RTE002384,Shanghai Port,Singapore Port,13387,5,15346.1
RTE002385,Los Angeles Port,Singapore Port,19913,4,48341.98
RTE002386,Los Angeles Port,Los Angeles Port,5129,13,33760.4
RTE002387,Durban Port,Singapore Port,19166,13,13209.25
RTE002388,Singapore Port,Los Angeles Port,10158,19,29667.68
RTE002389,Shanghai Port,Los Angeles Port,5335,2,5557.72
RTE002390,Los Angeles Port,Lagos Port,4951,6,36750.41
RTE002391,Lagos Port,Hamburg Port,13768,16,36502.32
RTE002392,Dubai Port,Dubai Port,4391,13,28116.83
RTE002393,Los Angeles Port,Durban Port,15156,28,9175.86
RTE002394,Rotterdam Port,Los Angeles Port,12486,33,38639.2
RTE002395,Dubai Port,Durban Port,19493,9,29913.6
RTE002396,Lagos Port,Shanghai Port,13122,21,3352.29
RTE002397,Lagos Port,Hamburg Port,5858,29,5758.55
RTE002398,Dubai Port,Durban Port,19884,5,31024.6
RTE002399,Shanghai Port,Los Angeles Port,3364,30,15232.47
RTE002400,Durban Port,Lagos Port,992,5,40527.6
RTE002401,Singapore Port,Durban Port,1973,11,7593.39
RTE002402,Durban Port,Lagos Port,5435,30,45001.82
RTE002403,Hamburg Port,Durban Port,4357,7,31866.52
RTE002404,Singapore Port,Los Angeles Port,3392,16,37362.37
RTE002405,Los Angeles Port,Hamburg Port,7883,19,47403.93
RTE002406,Los Angeles Port,Singapore Port,12444,22,13436.65
RTE002407,Singapore Port,Rotterdam Port,7765,32,37013.06
RTE002408,Shanghai Port,Shanghai Port,4730,23,23935.15
RTE002409,Los Angeles Port,Singapore Port,6050,37,38086.54
RTE002410,Rotterdam Port,Hamburg Port,3870,26,12101.28
RTE002411,Rotterdam Port,Los Angeles Port,16099,12,25849.25
RTE002412,Rotterdam Port,Dubai Port,10493,10,8986.63
RTE002413,Lagos Port,Durban Port,17683,24,13814.12
RTE002414,Singapore Port,Dubai Port,17185,9,40803.81
RTE002415,Shanghai Port,Durban Port,16799,27,42769.56
RTE002416,Los Angeles Port,Los Angeles Port,8810,36,36764.26
RTE002417,Hamburg Port,Durban Port,19798,27,14402.48
RTE002418,Lagos Port,Rotterdam Port,2372,6,42989.49
RTE002419,Los Angeles Port,Durban Port,3949,5,43464.69
RTE002420,Durban Port,Lagos Port,8564,12,23879.53
RTE002421,Hamburg Port,Lagos Port,724,3,44368.0
RTE002422,Shanghai Port,Hamburg Port,10173,9,11286.06
RTE002423,Singapore Port,Rotterdam Port,12123,6,42871.36
RTE002424,Shanghai Port,Rotterdam Port,16669,4,25804.76
RTE002425,Shanghai Port,Dubai Port,13331,29,32278.32
RTE002426,Durban Port,Hamburg Port,13264,3,14132.32
RTE002427,Dubai Port,Dubai Port,9787,16,48774.35
RTE002428,Dubai Port,Dubai Port,7875,15,45901.16
RTE002429,Hamburg Port,Dubai Port,18956,25,29323.61
RTE002430,Durban Port,Singapore Port,17026,12,46866.62
RTE002431,Rotterdam Port,Durban Port,19784,6,44020.81
RTE002432,Shanghai Port,Dubai Port,9722,28,45371.27
RTE002433,Shanghai Port,Lagos Port,11207,4,46781.65
RTE002434,Hamburg Port,Los Angeles Port,1065,35,36921.73
RTE002435,Durban Port,Shanghai Port,14344,38,46488.87
RTE002436,Singapore Port,Durban Port,8358,32,22610.26
RTE002437,Los Angeles Port,Dubai Port,13886,35,39048.21
RTE002438,Durban Port,Durban Port,10614,13,12288.11
RTE002439,Dubai Port,Singapore Port,3534,31,20002.96
RTE002440,Hamburg Port,Rotterdam Port,9553,21,31362.43
RTE002441,Lagos Port,Singapore Port,6187,6,2215.42
RTE002442,Dubai Port,Rotterdam Port,935,2,45928.4
RTE002443,Hamburg Port,Lagos Port,8567,7,12840.68
RTE002444,Rotterdam Port,Rotterdam Port,5471,35,16839.87
RTE002445,Shanghai Port,Shanghai Port,8048,2,42852.93
RTE002446,Lagos Port,Singapore Port,10248,39,19267.51
RTE002447,Rotterdam Port,Los Angeles Port,15845,2,1508.1
RTE002448,Lagos Port,Los Angeles Port,14858,28,11637.3
RTE002449,Los Angeles Port,Singapore Port,7388,39,30342.13
RTE002450,Dubai Port,Lagos Port,12362,21,34333.46
RTE002451,Hamburg Port,Los Angeles Port,4899,37,24296.92
RTE002452,Dubai Port,Lagos Port,12117,39,2515.06
RTE002453,Shanghai Port,Hamburg Port,11117,18,43268.42
RTE002454,Hamburg Port,Hamburg Port,3078,25,8987.74
RTE002455,Singapore Port,Los Angeles Port,10715,32,41033.61
RTE002456,Dubai Port,Lagos Port,11194,11,30492.64
RTE002457,Dubai Port,Hamburg Port,10870,29,19007.04
RTE002458,Hamburg Port,Rotterdam Port,13190,20,45760.35
RTE002459,Durban Port,Durban Port,3138,24,18319.53
RTE002460,Durban Port,Singapore Port,1237,37,27022.22
RTE002461,Hamburg Port,Singapore Port,17767,35,29877.83
RTE002462,Durban Port,Los Angeles Port,8050,22,4125.01
RTE002463,Lagos Port,Hamburg Port,19367,32,10742.4
RTE002464,Shanghai Port,Rotterdam Port,15199,16,6453.9
RTE002465,Singapore Port,Lagos Port,13371,32,6874.3
RTE002466,Los Angeles Port,Durban Port,5669,36,47883.04
RTE002467,Hamburg Port,Singapore Port,2900,5,3563.73
RTE002468,Shanghai Port,Lagos Port,15187,7,22721.73
RTE002469,Durban Port,Rotterdam Port,11372,37,38997.76
RTE002470,Singapore Port,Singapore Port,9882,13,42567.65
RTE002471,Dubai Port,Hamburg Port,8459,23,27518.57
RTE002472,Los Angeles Port,Los Angeles Port,3360,9,23440.34
RTE002473,Singapore Port,Rotterdam Port,13860,33,45072.01
RTE002474,Rotterdam Port,Durban Port,2136,24,19149.16
RTE002475,Dubai Port,Dubai Port,14801,13,6516.62
RTE002476,Durban Port,Hamburg Port,7342,32,19730.16
RTE002477,Durban Port,Los Angeles Port,10333,26,4566.63
RTE002478,Lagos Port,Dubai Port,9975,8,28086.92
RTE002479,Durban Port,Rotterdam Port,15871,33,28181.06
RTE002480,Lagos Port,Lagos Port,12236,22,45927.1
RTE002481,Rotterdam Port,Hamburg Port,13420,22,4672.0
RTE002482,Rotterdam Port,Shanghai Port,14042,36,37029.96
RTE002483,Los Angeles Port,Hamburg Port,10340,37,41189.6
RTE002484,Shanghai Port,Hamburg Port,6390,21,21411.4
RTE002485,Shanghai Port,Hamburg Port,4438,36,12133.57
RTE002486,Shanghai Port,Los Angeles Port,7852,11,5443.99
RTE002487,Los Angeles Port,Dubai Port,12495,8,27694.29
RTE002488,Shanghai Port,Lagos Port,4594,36,25875.53
RTE002489,Los Angeles Port,Hamburg Port,15353,3,22866.72
RTE002490,Hamburg Port,Singapore Port,12286,15,9882.23
RTE002491,Lagos Port,Los Angeles Port,10331,28,44946.55
RTE002492,Shanghai Port,Singapore Port,5665,24,38127.61
RTE002493,Durban Port,Singapore Port,5929,10,15216.73
RTE002494,Hamburg Port,Shanghai Port,11610,39,46411.77
RTE002495,Lagos Port,Hamburg Port,19073,19,6704.17
RTE002496,Dubai Port,Dubai Port,13783,21,47834.4
RTE002497,Hamburg Port,Dubai Port,1332,4,46992.73
RTE002498,Durban Port,Dubai Port,7753,32,28774.9
RTE002499,Rotterdam Port,Durban Port,13821,3,26964.9
RTE002500,Dubai Port,Dubai Port,17253,6,28975.31
RTE002501,Rotterdam Port,Shanghai Port,14779,29,42771.56
RTE002502,Shanghai Port,Hamburg Port,11513,7,45363.53
RTE002503,Lagos Port,Rotterdam Port,17083,23,16974.76
RTE002504,Durban Port,Durban Port,1124,4,37609.98
RTE002505,Durban Port,Hamburg Port,3025,37,7888.79
RTE002506,Singapore Port,Shanghai Port,4544,36,9489.86
RTE002507,Rotterdam Port,Shanghai Port,16302,17,11984.58
RTE002508,Singapore Port,Shanghai Port,12328,5,42473.82
RTE002509,Durban Port,Los Angeles Port,19150,39,12646.53
RTE002510,Dubai Port,Durban Port,11383,9,16585.12
RTE002511,Rotterdam Port,Los Angeles Port,9353,6,18728.88
RTE002512,Hamburg Port,Shanghai Port,1220,29,10830.66
RTE002513,Dubai Port,Singapore Port,1355,15,18300.76
RTE002514,Los Angeles Port,Rotterdam Port,12046,35,4399.68
RTE002515,Dubai Port,Shanghai Port,11079,37,37940.81
RTE002516,Los Angeles Port,Lagos Port,1269,25,48879.31
RTE002517,Rotterdam Port,Durban Port,16946,26,16099.35
RTE002518,Lagos Port,Shanghai Port,8487,6,5491.19
RTE002519,Singapore Port,Rotterdam Port,11939,14,20551.6
RTE002520,Singapore Port,Rotterdam Port,3370,19,32798.32
RTE002521,Lagos Port,Hamburg Port,16403,13,39664.1
RTE002522,Los Angeles Port,Los Angeles Port,14258,9,44227.08
RTE002523,Lagos Port,Rotterdam Port,9205,14,48001.04
RTE002524,Shanghai Port,Rotterdam Port,5782,10,16258.05
RTE002525,Shanghai Port,Durban Port,4640,15,15018.04
RTE002526,Durban Port,Singapore Port,14951,16,32307.31
RTE002527,Hamburg Port,Singapore Port,6108,31,49497.15
RTE002528,Dubai Port,Singapore Port,8464,4,27485.79
RTE002529,Rotterdam Port,Los Angeles Port,11752,31,10112.74
RTE002530,Durban Port,Shanghai Port,16241,18,13816.77
RTE002531,Shanghai Port,Shanghai Port,6059,32,1631.65
RTE002532,Lagos Port,Shanghai Port,5903,31,3704.66
RTE002533,Rotterdam Port,Lagos Port,17919,16,26896.4
RTE002534,Rotterdam Port,Dubai Port,9767,38,17379.76
RTE002535,Durban Port,Rotterdam Port,10305,22,37208.97
RTE002536,Hamburg Port,Los Angeles Port,13072,25,8944.64
RTE002537,Los Angeles Port,Hamburg Port,13917,39,36173.89
RTE002538,Hamburg Port,Hamburg Port,12889,14,7557.09
RTE002539,Singapore Port,Dubai Port,4981,20,1019.32
RTE002540,Shanghai Port,Rotterdam Port,13364,4,45498.88
RTE002541,Lagos Port,Rotterdam Port,5908,32,41654.12
RTE002542,Lagos Port,Los Angeles Port,13542,21,37779.6
RTE002543,Hamburg Port,Los Angeles Port,10016,13,47895.98
RTE002544,Los Angeles Port,Dubai Port,15944,6,13165.84
RTE002545,Singapore Port,Shanghai Port,13406,7,48920.84
RTE002546,Dubai Port,Lagos Port,8930,21,25786.49
RTE002547,Durban Port,Hamburg Port,3611,23,10572.83
RTE002548,Lagos Port,Rotterdam Port,11507,37,3626.17
RTE002549,Dubai Port,Singapore Port,6425,18,14443.99
RTE002550,Los Angeles Port,Shanghai Port,9173,22,42427.94
RTE002551,Dubai Port,Hamburg Port,17182,10,36159.27
RTE002552,Singapore Port,Lagos Port,18070,19,21090.64
RTE002553,Hamburg Port,Los Angeles Port,18968,17,15491.86
RTE002554,Singapore Port,Shanghai Port,14196,6,1337.25
RTE002555,Los Angeles Port,Hamburg Port,16903,21,24895.21
RTE002556,Lagos Port,Los Angeles Port,8968,30,16154.88
RTE002557,Lagos Port,Singapore Port,13237,33,18054.13
RTE002558,Dubai Port,Lagos Port,11096,7,33716.28
RTE002559,Hamburg Port,Rotterdam Port,7965,21,15158.17
RTE002560,Durban Port,Shanghai Port,5008,20,5841.16
RTE002561,Durban Port,Los Angeles Port,2943,34,41219.57
RTE002562,Singapore Port,Hamburg Port,7258,11,27201.37
RTE002563,Lagos Port,Singapore Port,11336,34,28796.11
RTE002564,Shanghai Port,Singapore Port,15377,18,41519.9
RTE002565,Lagos Port,Singapore Port,1067,20,30659.57
RTE002566,Durban Port,Singapore Port,13653,3,5119.15
RTE002567,Durban Port,Shanghai Port,3482,33,47669.24
RTE002568,Lagos Port,Rotterdam Port,15199,16,39267.4
RTE002569,Dubai Port,Shanghai Port,9707,5,13137.1
RTE002570,Dubai Port,Shanghai Port,9199,32,29575.99
RTE002571,Singapore Port,Lagos Port,2123,5,36954.87
RTE002572,Los Angeles Port,Singapore Port,5566,3,4176.4
RTE002573,Durban Port,Dubai Port,17675,11,11772.56
RTE002574,Los Angeles Port,Shanghai Port,19428,36,15138.32
RTE002575,Singapore Port,Dubai Port,9967,18,17585.79
RTE002576,Singapore Port,Singapore Port,12159,15,25004.28
RTE002577,Dubai Port,Dubai Port,7546,8,32514.78
RTE002578,Lagos Port,Lagos Port,3995,6,37140.13
RTE002579,Durban Port,Shanghai Port,5668,12,32104.69
RTE002580,Durban Port,Singapore Port,971,27,1342.99
RTE002581,Lagos Port,Durban Port,3915,4,31034.69
RTE002582,Dubai Port,Lagos Port,3228,5,37530.2
RTE002583,Singapore Port,Shanghai Port,5490,9,49161.6
RTE002584,Rotterdam Port,Lagos Port,13611,4,9572.97
RTE002585,Durban Port,Rotterdam Port,5619,7,18497.16
RTE002586,Durban Port,Lagos Port,19577,8,39039.85
RTE002587,Singapore Port,Lagos Port,18098,16,48717.93
RTE002588,Shanghai Port,Durban Port,16443,29,26123.36
RTE002589,Los Angeles Port,Shanghai Port,15707,10,12842.65
RTE002590,Hamburg Port,Los Angeles Port,8690,36,37828.21
RTE002591,Los Angeles Port,Durban Port,9774,31,14668.36
RTE002592,Shanghai Port,Hamburg Port,13454,33,19071.55
RTE002593,Dubai Port,Singapore Port,16123,7,37116.76
RTE002594,Hamburg Port,Singapore Port,3275,9,4233.62
RTE002595,Rotterdam Port,Shanghai Port,2635,20,32832.02
RTE002596,Dubai Port,Lagos Port,2762,17,47845.42
RTE002597,Durban Port,Durban Port,11628,25,18139.24
RTE002598,Los Angeles Port,Rotterdam Port,10765,2,47296.6
RTE002599,Singapore Port,Hamburg Port,15368,29,5672.02
RTE002600,Durban Port,Rotterdam Port,3451,5,47121.85
RTE002601,Rotterdam Port,Rotterdam Port,7798,26,2990.27
RTE002602,Rotterdam Port,Lagos Port,13338,26,12353.49
RTE002603,Dubai Port,Lagos Port,4736,15,6030.15
RTE002604,Dubai Port,Shanghai Port,3599,38,43344.53
RTE002605,Shanghai Port,Singapore Port,18621,25,6372.77
RTE002606,Singapore Port,Los Angeles Port,11785,17,26078.17
RTE002607,Shanghai Port,Shanghai Port,17398,27,35316.99
RTE002608,Durban Port,Dubai Port,15926,21,37852.09
RTE002609,Shanghai Port,Hamburg Port,4876,28,4949.72
RTE002610,Shanghai Port,Los Angeles Port,9050,9,19348.0
RTE002611,Lagos Port,Dubai Port,15757,34,10856.06
RTE002612,Los Angeles Port,Hamburg Port,11112,7,24536.44
RTE002613,Shanghai Port,Hamburg Port,912,13,19699.45
RTE002614,Hamburg Port,Lagos Port,2148,34,48369.75
RTE002615,Durban Port,Durban Port,8372,19,24972.72
RTE002616,Singapore Port,Rotterdam Port,11669,21,22173.05
RTE002617,Singapore Port,Los Angeles Port,17955,29,45510.22
RTE002618,Dubai Port,Singapore Port,11384,18,12598.18
RTE002619,Singapore Port,Los Angeles Port,13022,23,45431.48
RTE002620,Los Angeles Port,Los Angeles Port,9351,17,4500.86
RTE002621,Durban Port,Singapore Port,2960,34,12697.87
RTE002622,Dubai Port,Los Angeles Port,1832,37,37882.36
RTE002623,Lagos Port,Hamburg Port,15929,39,23296.84
RTE002624,Durban Port,Hamburg Port,11640,7,25776.77
RTE002625,Lagos Port,Shanghai Port,4642,20,6228.57
RTE002626,Dubai Port,Los Angeles Port,19247,2,35265.96
RTE002627,Shanghai Port,Shanghai Port,8442,14,28971.24
RTE002628,Los Angeles Port,Singapore Port,13543,26,38819.62
RTE002629,Singapore Port,Shanghai Port,5899,33,19975.41
RTE002630,Singapore Port,Lagos Port,4735,36,32811.46
RTE002631,Lagos Port,Lagos Port,3934,8,16991.6
RTE002632,Lagos Port,Los Angeles Port,16683,33,8551.74
RTE002633,Hamburg Port,Dubai Port,18903,14,9556.07
RTE002634,Dubai Port,Singapore Port,8395,20,16829.44
RTE002635,Los Angeles Port,Dubai Port,9375,11,7828.47
RTE002636,Dubai Port,Durban Port,10988,38,37201.99
RTE002637,Singapore Port,Durban Port,3158,27,25346.43
RTE002638,Hamburg Port,Hamburg Port,15030,33,2517.85
RTE002639,Rotterdam Port,Dubai Port,6935,9,8501.94
RTE002640,Dubai Port,Singapore Port,16102,38,9941.72
RTE002641,Durban Port,Shanghai Port,5288,34,15554.77
RTE002642,Singapore Port,Hamburg Port,3852,23,16748.58
RTE002643,Dubai Port,Hamburg Port,12396,36,38518.63
RTE002644,Shanghai Port,Singapore Port,17377,18,11750.29
RTE002645,Hamburg Port,Los Angeles Port,10104,3,34867.5
RTE002646,Los Angeles Port,Lagos Port,11543,31,39387.62
RTE002647,Dubai Port,Lagos Port,15390,3,13365.0
RTE002648,Rotterdam Port,Rotterdam Port,16598,29,35106.42
RTE002649,Lagos Port,Durban Port,16716,5,24471.99
RTE002650,Dubai Port,Shanghai Port,3332,27,6693.06
RTE002651,Rotterdam Port,Dubai Port,8075,5,20815.65
RTE002652,Durban Port,Durban Port,19983,6,41678.22
RTE002653,Lagos Port,Shanghai Port,4911,28,7482.46
RTE002654,Shanghai Port,Los Angeles Port,13414,33,22505.2
RTE002655,Singapore Port,Singapore Port,17651,34,19994.01
RTE002656,Hamburg Port,Durban Port,10369,15,43536.33
RTE002657,Shanghai Port,Singapore Port,5718,22,49620.57
RTE002658,Durban Port,Hamburg Port,11618,10,15323.84
RTE002659,Shanghai Port,Dubai Port,4411,7,7472.28
RTE002660,Singapore Port,Shanghai Port,17444,5,43296.96
RTE002661,Durban Port,Dubai Port,1193,22,29157.24
RTE002662,Los Angeles Port,Hamburg Port,1651,20,22984.32
RTE002663,Dubai Port,Singapore Port,11827,23,38852.22
RTE002664,Hamburg Port,Dubai Port,2830,37,20682.18
RTE002665,Singapore Port,Rotterdam Port,8673,19,47678.94
RTE002666,Singapore Port,Rotterdam Port,6462,8,36742.56
RTE002667,Lagos Port,Durban Port,9356,12,12151.03
RTE002668,Durban Port,Rotterdam Port,12756,31,24306.37
RTE002669,Hamburg Port,Durban Port,17676,27,35264.69
RTE002670,Los Angeles Port,Singapore Port,18446,5,19277.06
RTE002671,Rotterdam Port,Rotterdam Port,12546,12,37234.21
RTE002672,Rotterdam Port,Hamburg Port,4281,36,40120.73
RTE002673,Singapore Port,Los Angeles Port,1698,30,1519.58
RTE002674,Singapore Port,Hamburg Port,8745,21,9995.6
RTE002675,Shanghai Port,Durban Port,11332,31,42212.58
RTE002676,Dubai Port,Singapore Port,6989,15,44824.43
RTE002677,Shanghai Port,Dubai Port,1868,28,9430.65
RTE002678,Los Angeles Port,Singapore Port,7350,14,5402.19
RTE002679,Hamburg Port,Singapore Port,6212,18,21315.66
RTE002680,Durban Port,Shanghai Port,17899,32,28852.12
